OBJECTID,RouteIdentifier,BeginAccumulatedRouteMile,EndAccumulatedRouteMile,NationalHighwaySystem,Length,LRSDate,GlobalID,SHAPESTLength
5442,500000720i,0,0.419999986886978,1,0.419999986886978,2021/12/31 00:00:00+00,{003608C1-0C33-4345-8AFE-F8F3E05B5858},2215.80028866293
5443,620000475i,0,2.65400004386902,1,2.65400004386902,2021/12/31 00:00:00+00,{00579550-D447-47BE-A97D-47187EFC5B19},13990.5132492417
5444,720001690i,2.18099999427795,2.92199993133545,1,0.74099999666214,2021/12/31 00:00:00+00,{0079660F-DA1A-4B04-AD39-6299C481BCA7},3912.76899546431
5445,200000970i,1.05499994754791,1.21800005435944,1,0.163000002503395,2021/12/31 00:00:00+00,{0083D0AE-912B-4443-96E1-7BA50A415A53},860.49264472029
5446,440000530i,0,0.303000003099442,1,0.303000003099442,2021/12/31 00:00:00+00,{00946F1A-76E7-4786-B253-488965B8D676},1600.66192230069
5447,620001080i,2.60899996757507,2.6710000038147,1,0.061999998986721,2021/12/31 00:00:00+00,{00A5973C-A10A-442D-9FB9-896FF2AC92E0},327.34371768255
5448,500000660i,0.975000023841858,1.41600000858307,1,0.441000014543533,2021/12/31 00:00:00+00,{00E2D3D0-F1C9-4ED1-9553-866CE802EBB5},2327.70092076451
5449,720002040i,1.00499999523163,1.25399994850159,1,0.248999997973442,2021/12/31 00:00:00+00,{012A5B61-6E11-40E8-83A2-B659FFF4E966},1315.00372773932
5450,420009420i,2.29500007629395,2.96700000762939,1,0.671999990940094,2021/12/31 00:00:00+00,{0150DE96-8C3D-48E9-9B52-41DC5D2D0C2A},3548.85771393135
5451,800000880i,4.00500011444092,4.66900014877319,2,0.663999974727631,2021/12/31 00:00:00+00,{015D0B33-43D1-4672-A4BA-FB1A8CE6343A},3506.26253500989
5452,420007510i,2.07599997520447,2.32599997520447,7,0.25,2021/12/31 00:00:00+00,{01EB2918-C7C7-4B8C-96C3-54C22E14E087},1319.76707769023
5453,700002560i,5.30299997329712,5.72900009155273,1,0.425999999046326,2021/12/31 00:00:00+00,{01ED4537-3876-45A0-B08B-B6F8A0367D3C},2252.79596267266
5454,620003060i,1.37300002574921,1.44400000572205,1,0.0710000023245811,2021/12/31 00:00:00+00,{029F8041-EE28-4589-B451-3D8D57AA6432},374.410346174062
5455,420007940i,0,0.344999998807907,1,0.344999998807907,2021/12/31 00:00:00+00,{02E186B3-55F9-4664-A2EC-906060E19DF7},1846.31988704887
5456,720000840i,2.65400004386902,2.92899990081787,2,0.275000005960464,2021/12/31 00:00:00+00,{030FDA58-06FE-465B-9A87-0EEFA61850E1},1454.04092400936
5457,420002200i,3.59200000762939,3.84500002861023,1,0.252999991178513,2021/12/31 00:00:00+00,{03453D8E-F528-44BA-AB64-B57AB9423EF0},1336.11507012495
5458,140001050i,2.65700006484985,2.92400002479553,1,0.266999989748001,2021/12/31 00:00:00+00,{040165B5-BD35-4BDE-A1EE-DD790EE89026},1409.00987776685
5459,620001220i,0.233999997377396,0.416999995708466,1,0.18299999833107,2021/12/31 00:00:00+00,{0495A082-430E-4CAE-ACF9-8295BAF9180B},966.28737710958
5460,620003600i,0.108000002801418,0.279000014066696,1,0.171000003814697,2021/12/31 00:00:00+00,{051FE679-8E18-442D-B06F-9DB70E956831},902.747197857764
5461,860001720i,1.34300005435944,1.91700005531311,1,0.574000000953674,2021/12/31 00:00:00+00,{05ABE7DF-9B65-459E-A888-A5DEE5D2179A},3030.84977567115
5462,860001780i,1.82599997520447,2.33299994468689,1,0.507000029087067,2021/12/31 00:00:00+00,{05D6B242-A2B7-4271-8D5A-B26F2D828087},2674.96993521847
5463,720003030i,0.13400000333786,0.637000024318695,1,0.503000020980835,2021/12/31 00:00:00+00,{05DA1032-7951-4872-A304-8D57E2FBD62C},2658.9733530156
5464,420003600i,3.81500005722046,3.91199994087219,1,0.0970000028610229,2021/12/31 00:00:00+00,{05DC96D5-237F-404B-ADB2-39BF4AD88673},512.305428658813
5465,420001793i,1.02999997138977,1.8860000371933,1,0.856000006198883,2021/12/31 00:00:00+00,{060C2BCE-86D9-4D4B-AE4B-10CBF5B7B7F8},4519.99703801138
5466,140000680i,0.129999995231628,1.1139999628067,1,0.984000027179718,2021/12/31 00:00:00+00,{0666E60F-4713-4948-B680-F021BF75720C},5194.08382673893
5467,720001390i,0,1.34099996089935,1,1.34099996089935,2021/12/31 00:00:00+00,{06684702-39B0-4D7F-93A0-09D713EA174F},7082.50124259606
5468,720001390i,1.34099996089935,1.70899999141693,1,0.368000000715256,2021/12/31 00:00:00+00,{069FF681-42BC-4139-863C-E7E3925ACA3E},1941.76182201351
5469,140001010i,4.625,6.11399984359741,1,1.4889999628067,2021/12/31 00:00:00+00,{06B2D7FA-410E-444B-92D0-165F2937F9C8},7863.51217367368
5470,420009130i,5.2350001335144,5.69899988174438,1,0.46399998664856,2021/12/31 00:00:00+00,{06F8DD05-A834-4E84-8FB0-5134953FCAAC},2448.02241570405
5471,800000880i,3.74200010299683,3.79299998283386,1,0.0509999990463257,2021/12/31 00:00:00+00,{071B55EC-821F-48CC-9337-8EA5E7F79400},269.364203943296
5472,300000460i,2.60999989509583,3.11100006103516,1,0.500999987125397,2021/12/31 00:00:00+00,{07231279-B6E5-48D4-81E6-94044CF028C7},2645.40501319405
5473,620004380i,3.18600010871887,3.93099999427795,1,0.745000004768372,2021/12/31 00:00:00+00,{078C7410-D9C1-4E3D-BEFB-F0D44B6D45BF},3926.48063343494
5474,800000960i,1.23099994659424,2.44400000572205,1,1.21300005912781,2021/12/31 00:00:00+00,{07B13719-BF8E-4426-84C9-92AA85645412},6403.46806403367
5475,420003470i,0,0.0649999976158142,1,0.0649999976158142,2021/12/31 00:00:00+00,{086A8E06-3BF2-40DC-B212-226C9644948D},343.165983271681
5476,420000960i,1.98000001907349,3.77500009536743,1,1.79499995708466,2021/12/31 00:00:00+00,{086BAE09-C729-4415-A049-4CB6E33D6F55},9477.96873653497
5477,620000870i,1.98599994182587,3.73399996757507,1,1.74800002574921,2021/12/31 00:00:00+00,{089A631B-8F8E-41E7-BC1F-0366295FE853},9228.41749703457
5478,180000730i,0.206000000238419,0.451999992132187,3,0.24600000679493,2021/12/31 00:00:00+00,{08C0CB2A-DCAD-45DF-943D-418A1A3D4939},1298.9595818554
5479,420000270i,1.83000004291534,2.11999988555908,1,0.28999999165535,2021/12/31 00:00:00+00,{08E49FDA-7869-470B-81C5-288A7DDCA479},1531.21157300915
5480,420004340i,0.294999986886978,0.388000011444092,1,0.0930000022053719,2021/12/31 00:00:00+00,{0945882A-3176-4BA0-9387-6EC5D4B2B6B5},490.630824401547
5481,620002590i,1.45500004291534,2.0789999961853,1,0.624000012874603,2021/12/31 00:00:00+00,{098691E9-55A2-489B-B8A2-49D00351EFB5},3295.08412217815
5482,300000600i,1.5,2.00799989700317,2,0.508000016212463,2021/12/31 00:00:00+00,{098A434B-01A3-4CE8-9EE2-C1D077FFCCF9},2683.7883959072
5483,620000640i,2.18300008773804,2.36400008201599,1,0.180999994277954,2021/12/31 00:00:00+00,{09C71DDB-0A3E-417E-BBC8-AED36090D7B1},955.746150779626
5484,300000460i,2.14800000190735,2.60999989509583,1,0.462000012397766,2021/12/31 00:00:00+00,{09C88F25-96E1-4AC9-9F0E-BFAD88932EC6},2440.02907874602
5485,420004920i,8.27400016784668,8.63799953460693,1,0.363999992609024,2021/12/31 00:00:00+00,{09CFC9D1-6083-4CA9-992E-8530879DED4D},1921.72831639435
5486,720002040i,1.25399994850159,2.00600004196167,1,0.751999974250793,2021/12/31 00:00:00+00,{09FB8DC8-0F44-4756-A747-E6AEEC6BF751},3971.43445502416
5487,420002420i,0.13400000333786,0.600000023841858,1,0.465999990701675,2021/12/31 00:00:00+00,{0A1D1ADA-52BF-4EAC-8AC5-683DB27D1D5A},2458.15136354707
5488,620003620i,0.360000014305115,0.577000021934509,1,0.216999992728233,2021/12/31 00:00:00+00,{0AA8D9CB-F480-4ABE-A727-4AA77EAFBD8C},1145.15347891267
5489,760000540i,1.067999958992,1.42900002002716,6,0.361000001430511,2021/12/31 00:00:00+00,{0BA13EBD-7303-47B1-9020-B1EA44BD617D},1906.67010808567
5490,420007015i,0,0.0599999986588955,1,0.0599999986588955,2021/12/31 00:00:00+00,{0BA9AED1-E695-40F4-AAD1-F950E86E54D1},316.799217717641
5491,800000880i,0.910000026226044,1.04900002479553,1,0.138999998569489,2021/12/31 00:00:00+00,{0C1FB0EB-E43D-4B0E-AD59-7EF27F7B9DE3},733.941424651524
5492,720001500i,0.144999995827675,0.448000013828278,1,0.303000003099442,2021/12/31 00:00:00+00,{0C33728A-FC9E-4270-B4C4-715075AF9CFE},1601.00725487132
5493,200001140i,2.63800001144409,3.39299988746643,1,0.754999995231628,2021/12/31 00:00:00+00,{0C57EE6A-7C7A-41B0-9CE4-DA779D1DD1C0},3986.74459674684
5494,820000470i,1.34200000762939,2.02500009536743,1,0.683000028133392,2021/12/31 00:00:00+00,{0DB5A73F-02F7-4857-A037-133889317694},3605.85155310007
5495,420005970i,0,0.34400001168251,1,0.34400001168251,2021/12/31 00:00:00+00,{0DDECFC7-DBC2-4749-AE9E-976E0422116C},1817.31462369661
5496,620002520i,2.52800011634827,3.07500004768372,1,0.546999990940094,2021/12/31 00:00:00+00,{0E27A2E0-E46C-4C5B-BEE6-4BE9A18D4A6D},2887.52872899533
5497,200001530i,1.48099994659424,2.73499989509583,1,1.25399994850159,2021/12/31 00:00:00+00,{0E28270C-29AC-4480-A22C-A22ADC05A41C},6616.24785507446
5498,620003840i,0.493000000715256,1.11500000953674,1,0.621999979019165,2021/12/31 00:00:00+00,{0E2A79D9-0A08-4B15-B220-81CE2B530999},3284.89517285893
5499,620003600i,1.75300002098083,2.17899990081787,1,0.425999999046326,2021/12/31 00:00:00+00,{0E2F1889-50F7-4CAD-9102-029275DDB44A},2249.09917749429
5500,420001320i,0,0.388999998569489,1,0.388999998569489,2021/12/31 00:00:00+00,{0EBEF85E-C47C-477C-B5A3-F727D4C3D9BA},2052.81418029789
5501,620001220i,3.67899990081787,3.80599999427795,1,0.127000004053116,2021/12/31 00:00:00+00,{0EE78208-A633-44F7-8F46-0A0064269C26},670.700640675601
5502,420007510i,4.07200002670288,4.56099987030029,1,0.488999992609024,2021/12/31 00:00:00+00,{0EFA4FD1-20E9-48F3-9C3D-F603FDC669C8},2581.72358485464
5503,420003400i,1.96800005435944,2.26699995994568,1,0.29899999499321,2021/12/31 00:00:00+00,{0F54FD06-A14C-484D-9C4C-3A450415EE0F},1575.50757810073
5504,620001220i,2.83899998664856,3.67899990081787,1,0.839999973773956,2021/12/31 00:00:00+00,{0FC76B60-C22E-4B35-8F3B-033920384125},4436.75456164765
5505,420007700i,2.71199989318848,3.6029999256134,1,0.890999972820282,2021/12/31 00:00:00+00,{0FD5C747-7C7C-434F-990C-A6E934BC5A29},4702.04075093381
5506,420003400i,6.21000003814697,6.60400009155273,1,0.393999993801117,2021/12/31 00:00:00+00,{107DB07D-558B-4128-ACAA-44E6C6329AC5},2080.80797963222
5507,420009140i,4.91300010681152,6.58500003814697,1,1.67200005054474,2021/12/31 00:00:00+00,{1089742E-81A9-4E26-8034-B24AD4B77C98},8827.61334109187
5508,420004590i,5.36999988555908,6.8899998664856,1,1.51999998092651,2021/12/31 00:00:00+00,{10ED7E91-8577-41A5-85BF-86BF3B3552F6},8027.39135970753
5509,760000540i,1.60300004482269,1.65900003910065,1,0.0560000017285347,2021/12/31 00:00:00+00,{112EFC3F-0ACA-4731-B6DD-A81B81C71F62},296.832774125173
5510,620000870i,1.85599994659424,1.98599994182587,1,0.129999995231628,2021/12/31 00:00:00+00,{11593138-324F-4CB1-9150-1F2D709F9C5C},686.379491117347
5511,240000560i,2.21000003814697,2.8970000743866,1,0.686999976634979,2021/12/31 00:00:00+00,{1185069E-05D7-49AC-AE4C-E9D120A83948},3626.01514709424
5512,200001210i,4.54099988937378,5.55299997329712,1,1.01199996471405,2021/12/31 00:00:00+00,{11B42E3F-2050-419F-8E23-64072EF51676},5345.47788836613
5513,620001050i,2.54399991035461,2.73600006103516,1,0.19200000166893,2021/12/31 00:00:00+00,{11D84BA1-6CA2-4E42-AF05-CB69B880BC2F},1013.34270599091
5514,620004010i,6.19399976730347,6.74700021743774,1,0.552999973297119,2021/12/31 00:00:00+00,{11DCF731-186E-4FDE-AC6F-1C0D169B1093},2919.32306780941
5515,420002660i,0.444000005722046,0.889999985694885,1,0.446000009775162,2021/12/31 00:00:00+00,{11E2757D-1C88-4667-9990-EE6C88204D9B},2356.41173778955
5516,420003060i,6.59000015258789,6.78900003433228,5,0.199000000953674,2021/12/31 00:00:00+00,{12225A85-20F3-412D-842E-F4896F01C133},1049.37221852466
5517,720001180i,0.218999996781349,0.435000002384186,6,0.216000005602837,2021/12/31 00:00:00+00,{12878087-8334-4122-B200-72DAA963B6A0},1140.76433946039
5518,420006040i,3.70199990272522,3.86800003051758,1,0.165999993681908,2021/12/31 00:00:00+00,{12F15533-2908-4DF6-AD45-B4CBF870ED95},877.663076874166
5519,700002570i,0.660000026226044,1.66700005531311,1,1.00699996948242,2021/12/31 00:00:00+00,{13433560-5DA4-4717-BE25-F33EEDE85D9D},5316.90200349056
5520,620003600i,3.7409999370575,4.7350001335144,1,0.994000017642975,2021/12/31 00:00:00+00,{1373C43B-5732-48DC-8C5D-73CF07599E8E},5247.56943170944
5521,420008540i,5.49599981307983,7.26900005340576,1,1.77300000190735,2021/12/31 00:00:00+00,{13DB070D-E4ED-456F-935F-6C252406366B},9363.41886835452
5522,620003160i,2.12599992752075,3.21099996566772,1,1.08500003814697,2021/12/31 00:00:00+00,{140BC590-EC1E-494C-8986-08B9C76D2B3A},5727.20161486518
5523,420004660i,0.0610000006854534,0.181999996304512,1,0.120999999344349,2021/12/31 00:00:00+00,{1425254C-0FA2-492E-99A3-B9191C6486EA},639.565858642825
5524,420005650i,0,0.141000002622604,1,0.141000002622604,2021/12/31 00:00:00+00,{149C6CBD-BF3F-4080-AE62-789C42B26872},749.397226931009
5525,800000960i,0,1.23099994659424,1,1.23099994659424,2021/12/31 00:00:00+00,{14A76405-9D32-46E8-9B1E-325B109DA60F},6500.63848815375
5526,620002490i,3.10999989509583,3.61100006103516,1,0.500999987125397,2021/12/31 00:00:00+00,{14DAB698-3839-4085-8BD2-C6903BC729BB},2644.930238947
5527,420003060i,5.15799999237061,5.55499982833862,5,0.397000014781952,2021/12/31 00:00:00+00,{14FF34EF-0624-4CFD-B0D0-3A8F2B234EAF},2096.094040826
5528,720001310i,10.0229997634888,11.0299997329712,1,1.00699996948242,2021/12/31 00:00:00+00,{1581488B-2C5A-402C-A07A-D40BF270250C},5317.71321857471
5529,120000240i,3.04299998283386,3.16799998283386,1,0.125,2021/12/31 00:00:00+00,{15905748-4070-4A46-B59A-F99747B3E6BB},660.0868740701
5530,420004720i,1.36300003528595,1.42200005054474,6,0.0590000003576279,2021/12/31 00:00:00+00,{16582107-A049-4003-86CF-40AD62BC5790},312.078473843965
5531,200001140i,0,0.912999987602234,1,0.912999987602234,2021/12/31 00:00:00+00,{166E142F-DD8D-4354-8A66-222087AEE884},4820.24261616543
5532,300000460i,3.11100006103516,3.36299991607666,1,0.252000004053116,2021/12/31 00:00:00+00,{16BFB32A-0A5A-4A25-A7E2-EEDFFA6DD37E},1330.59250923712
5533,180002000i,0,0.35699999332428,2,0.35699999332428,2021/12/31 00:00:00+00,{171B0362-3D6E-47B1-BB04-D60A66ED1623},1887.34209616432
5534,420008070i,0,0.164000004529953,1,0.164000004529953,2021/12/31 00:00:00+00,{17514F39-5929-4C92-9219-BC06470A837D},867.814198963812
5535,720001520i,6.21799993515015,6.4229998588562,1,0.204999998211861,2021/12/31 00:00:00+00,{17AE2571-E268-4F8D-968A-933CDF9317F9},1083.50981028977
5536,420001820i,1.49500000476837,1.9889999628067,1,0.493999987840652,2021/12/31 00:00:00+00,{17B1136A-51AC-40AF-86BE-374293944144},2607.78215992426
5537,700002470i,0.915000021457672,1.39900004863739,1,0.483999997377396,2021/12/31 00:00:00+00,{17B5280D-8B12-4B81-B823-34F9B93AD320},2554.50717655366
5538,420000200i,5.07000017166138,5.22800016403198,1,0.158000007271767,2021/12/31 00:00:00+00,{17CF906B-4E64-4D03-AE33-530532FB0EF7},835.678985961139
5539,240000560i,0.732999980449677,1.19000005722046,1,0.456999987363815,2021/12/31 00:00:00+00,{1819AA07-C1B0-463C-893A-00498ECC644A},2413.20023699003
5540,420007610i,1.942999958992,3.3199999332428,1,1.37699997425079,2021/12/31 00:00:00+00,{1837A4D8-B775-402A-82EA-D74B17A40B20},7268.40990401479
5541,720000840i,4.7039999961853,5.29099988937378,1,0.587000012397766,2021/12/31 00:00:00+00,{18767804-592F-4AD5-A546-6B6F5DAC8182},3099.96312772496
5542,140000660i,0.216000005602837,1.31700003147125,1,1.10099995136261,2021/12/31 00:00:00+00,{18B2247A-AA29-4BA8-B700-DC2A2363BFC1},5811.2158749826
5543,420005250i,0.75,1.50399994850159,1,0.754000008106232,2021/12/31 00:00:00+00,{18C0F707-2742-406B-9AC7-E14E6D709468},3981.91024155564
5544,620000400i,2.63700008392334,3.70000004768372,1,1.06299996376038,2021/12/31 00:00:00+00,{19851C5F-368E-44EE-844E-A10BF3894505},5612.57596035545
5545,420009360i,0,0.560999989509583,1,0.560999989509583,2021/12/31 00:00:00+00,{1A061BF1-F904-43F2-A6C5-CF394433EF12},2964.13945133119
5546,420005630i,0,0.0309999994933605,1,0.0309999994933605,2021/12/31 00:00:00+00,{1A265648-CBF4-41AC-A56C-B00456437267},161.784739816044
5547,760000550i,7.0460000038147,7.69399976730347,1,0.648000001907349,2021/12/31 00:00:00+00,{1A92375E-6DA7-4336-93DD-534820451AC0},3422.4307393513
5548,140000660i,1.31700003147125,1.63199996948242,1,0.314999997615814,2021/12/31 00:00:00+00,{1A9E900E-B2E4-4173-A5D2-00079249179C},1663.48043867219
5549,420007510i,1.70000004768372,1.82400000095367,1,0.123999997973442,2021/12/31 00:00:00+00,{1AE8FF2C-1A82-4A17-BF44-CA407D663C63},654.58965197131
5550,440000840i,1.39699995517731,1.64100003242493,1,0.244000002741814,2021/12/31 00:00:00+00,{1AF842C9-FF63-4DD3-99B1-16DA1EFC3697},1287.63330318106
5551,420002590i,0,0.238999992609024,1,0.238999992609024,2021/12/31 00:00:00+00,{1BB140A6-9CA2-441A-8C8F-730F875C2F4F},1261.55639055683
5552,420004510i,2.58599996566772,4.91499996185303,1,2.3289999961853,2021/12/31 00:00:00+00,{1BB16370-3ABC-41CF-8AEE-4EC68EE12EC1},12299.1932170956
5553,420003520i,0,0.273999989032745,5,0.273999989032745,2021/12/31 00:00:00+00,{1BD6CACB-82E5-4EFC-A59F-71FA40F3E178},1446.8351772038
5554,660000630i,0,0.337000012397766,3,0.337000012397766,2021/12/31 00:00:00+00,{1CEE4C1E-3C3C-4FAA-916B-D8B4648C04B2},1778.79885638065
5555,620003620i,0.0689999982714653,0.360000014305115,1,0.291000008583069,2021/12/31 00:00:00+00,{1D3ABCFF-B9F9-4BBE-95CF-2817ACBE4D13},1535.76206844234
5556,700001820i,2.53999996185303,3.7720000743866,1,1.23199999332428,2021/12/31 00:00:00+00,{1D48D05F-6ED6-4A38-9793-E254F3DD82A6},6504.68666551686
5557,420003400i,3.21000003814697,4.11399984359741,1,0.903999984264374,2021/12/31 00:00:00+00,{1D7DA860-A595-4452-A58B-24092100979D},4767.37558607077
5558,420004340i,0.204999998211861,0.294999986886978,4,0.0900000035762787,2021/12/31 00:00:00+00,{1DCF730F-EC22-4B88-A19E-39EDDBDABAEE},474.910565253564
5559,420004680i,1.24899995326996,1.432000041008,1,0.18299999833107,2021/12/31 00:00:00+00,{1DE7AF5F-B77F-4161-A375-E96D978CBD32},966.07946609591
5560,160000510i,0,0.155000001192093,1,0.155000001192093,2021/12/31 00:00:00+00,{1E20EFE8-5A96-4317-9D13-F13FFF12D2F4},821.894947648163
5561,200001810i,0,0.493999987840652,1,0.493999987840652,2021/12/31 00:00:00+00,{1E467B53-C117-4ADD-987E-5B766CA8D3D0},2608.79536390199
5562,420004960i,0,1.27900004386902,1,1.27900004386902,2021/12/31 00:00:00+00,{1E64ECE8-6F2F-46DD-A1FB-D787FF61B83E},6749.97193915779
5563,460000001i,0.504000008106232,1.27699995040894,1,0.773000001907349,2021/12/31 00:00:00+00,{1E6C1894-74C5-402A-8B26-9C7BE9C461A8},4082.43400434784
5564,420004340i,0,0.0829999968409538,1,0.0829999968409538,2021/12/31 00:00:00+00,{1E8D473D-EF57-49FB-AA58-167661020F63},437.979176634498
5565,620004380i,0,0.17399999499321,1,0.17399999499321,2021/12/31 00:00:00+00,{1EF15E5D-0C1B-49EB-95C2-F6DD2895BD8F},917.015461101097
5566,260000550i,0.953999996185303,1.36699998378754,2,0.412999987602234,2021/12/31 00:00:00+00,{1FB286C7-CCA0-487B-BD6B-DAD3ECE13FB5},2180.82566096381
5567,420005770i,1.36000001430511,1.40799999237061,1,0.0480000004172325,2021/12/31 00:00:00+00,{2005F081-967A-43DF-B1CB-FF02925BB6E3},253.465028532258
5568,620003300i,1.01499998569489,1.51800000667572,1,0.503000020980835,2021/12/31 00:00:00+00,{200EE404-4983-4286-A3C4-FA7C70C8B2FE},2658.24763151748
5569,620003600i,2.17899990081787,3.04399991035461,1,0.865000009536743,2021/12/31 00:00:00+00,{2069C426-6B1B-4300-B5E3-F7A5C4384281},4566.64675035444
5570,860001540i,1.61600005626678,2.60899996757507,1,0.992999970912933,2021/12/31 00:00:00+00,{20854D06-45D7-4F2C-BE61-663B5666FD87},5244.40117361489
5571,620001650i,0,0.41100001335144,1,0.41100001335144,2021/12/31 00:00:00+00,{20B63E0B-4FC0-4F85-B5BE-383D45A72D90},2170.90505979198
5572,420002970i,0.268999993801117,0.717000007629395,1,0.448000013828278,2021/12/31 00:00:00+00,{21145963-0F30-4FCC-BF69-3E54DADB9C29},2363.30604590158
5573,420002160i,0,0.10700000077486,1,0.10700000077486,2021/12/31 00:00:00+00,{2118CAC3-AF76-48FF-83D5-F60DAB176991},564.872814901605
5574,420007940i,2.52699995040894,3.43199992179871,1,0.904999971389771,2021/12/31 00:00:00+00,{211F2FF0-DC66-43B7-9C99-AC3EE811559E},4778.12842838413
5575,200000860i,5.61100006103516,6.56099987030029,1,0.949999988079071,2021/12/31 00:00:00+00,{215796CD-3BEE-469C-BA6B-61CB5D65E164},5016.0137583203
5576,200001210i,0,0.578999996185303,1,0.578999996185303,2021/12/31 00:00:00+00,{21B31695-3DD1-41DB-8E62-9E0B743F5E78},3058.08271574537
5577,420009140i,1.87000000476837,2.18499994277954,7,0.314999997615814,2021/12/31 00:00:00+00,{21C516D8-7C56-4641-8014-273002603BD2},1664.73537255133
5578,720002130i,1.33899998664856,3.0090000629425,1,1.66999995708466,2021/12/31 00:00:00+00,{21E2319D-39DE-4A48-B82D-F19E395B480D},8818.7184809912
5579,420008200i,0.558000028133392,1.29900002479553,1,0.74099999666214,2021/12/31 00:00:00+00,{21F45E72-0CBC-4043-BC47-DDAFB7792548},3912.38097248584
5580,620003300i,2.01799988746643,2.51799988746643,1,0.5,2021/12/31 00:00:00+00,{21F8F51E-A644-46A3-9510-E68FE24468ED},2641.12493074275
5581,500000380i,0.825999975204468,0.908999979496002,1,0.0829999968409538,2021/12/31 00:00:00+00,{2208CD90-8E96-4E18-BCFE-FCF4AAE521AF},437.673850680159
5582,420004590i,1.26499998569489,1.31599998474121,1,0.0509999990463257,2021/12/31 00:00:00+00,{22BCFE2B-D966-41DB-94EA-328F80755DA0},271.430050164738
5583,420010710i,0,0.170000001788139,3,0.170000001788139,2021/12/31 00:00:00+00,{22F7B837-8B9E-4167-9756-B80AE184BB01},895.570197760201
5584,720001450i,2.87700009346008,3.50799989700317,1,0.630999982357025,2021/12/31 00:00:00+00,{2321F9E4-5399-4280-8BC8-38C197A63A0B},3332.27489729878
5585,720001310i,4.01200008392334,5.00799989700317,1,0.995999991893768,2021/12/31 00:00:00+00,{2344B9FD-8A66-4970-A691-EFB225ADE35A},5259.10935522256
5586,420000130i,0,0.479999989271164,1,0.479999989271164,2021/12/31 00:00:00+00,{23E3EC69-849C-4F92-950C-288DDDECC899},2535.46499469106
5587,420001910i,2.49399995803833,2.71300005912781,1,0.218999996781349,2021/12/31 00:00:00+00,{2474F719-F6E5-4C80-AF03-60C33B668C12},1155.95312332318
5588,200002000i,1.0110000371933,1.16499996185303,1,0.153999999165535,2021/12/31 00:00:00+00,{24AF8CE9-488D-4CA1-B4A3-D06F1B9F2333},812.275814465477
5589,720002750i,3.84100008010864,5.68400001525879,1,1.84300005435944,2021/12/31 00:00:00+00,{24FBEE05-3EC7-4440-AC48-D6B22A801205},9731.37991111783
5590,620001930i,4.26999998092651,4.52099990844727,1,0.250999987125397,2021/12/31 00:00:00+00,{25AD9078-7141-497B-86C6-C3298C12B908},1326.59483810193
5591,200000860i,1.22099995613098,1.79700005054474,1,0.575999975204468,2021/12/31 00:00:00+00,{25C88837-D827-445C-82B8-2CED55B59015},3040.94380642505
5592,720002710i,2.0220000743866,3.01500010490417,1,0.992999970912933,2021/12/31 00:00:00+00,{262956C7-B5EB-4CAA-A2B2-B6107A2EE56B},5246.92637100678
5593,440001320i,0.51800000667572,0.700999975204468,1,0.18299999833107,2021/12/31 00:00:00+00,{267F97DA-158F-45DB-BD74-D1A2107F5114},966.429012768272
5594,300000600i,0.5,1.5,1,1,2021/12/31 00:00:00+00,{268C048A-CFAE-44E9-A313-406B6C957649},5280.93952163997
5595,620003600i,0.898000001907349,0.967999994754791,1,0.0700000002980232,2021/12/31 00:00:00+00,{26C31594-E87B-4D53-9FB4-891830BAEBF7},369.407775859049
5596,700000980i,1.01199996471405,1.22200000286102,2,0.209999993443489,2021/12/31 00:00:00+00,{2717973E-2D59-4136-8D05-2870E9309F14},1108.51520527341
5597,620001930i,2.56399989128113,3.92600011825562,1,1.36199998855591,2021/12/31 00:00:00+00,{272D81A7-55AF-4411-A6C6-6EBCC6BD5365},7191.32763411
5598,420004730i,1.05400002002716,1.11300003528595,1,0.0590000003576279,2021/12/31 00:00:00+00,{2744842D-7145-47EC-A43B-919F0C1B74B0},310.241817068208
5599,620001050i,7.28200006484985,8.59000015258789,1,1.30799996852875,2021/12/31 00:00:00+00,{2790242B-EE9E-4EBD-A105-77FF7C1E7400},6906.49498091074
5600,620000950i,4.04699993133545,5.55600023269653,1,1.50899994373322,2021/12/31 00:00:00+00,{28771F42-4527-4E05-9808-1F44275EFF89},7970.27047688391
5601,200000940i,0.523999989032745,0.683000028133392,1,0.158999994397163,2021/12/31 00:00:00+00,{287D4270-236C-478E-84A1-934F8A84E1D8},841.652870833865
5602,620002860i,0.426999986171722,0.816999971866608,1,0.389999985694885,2021/12/31 00:00:00+00,{2899C35D-4BA9-43D8-979D-34D2A4DADD48},2058.6058717468
5603,800000530i,1.53799998760223,1.79200005531311,1,0.254000008106232,2021/12/31 00:00:00+00,{28A81336-B856-4B32-B534-54DC2A601528},1339.33295800705
5604,140000560i,1.75899994373322,2.56699991226196,1,0.808000028133392,2021/12/31 00:00:00+00,{28A8D670-C07E-462B-BB1F-54B99526E49E},4265.93609325668
5605,420007040i,0.354999989271164,1.62199997901917,1,1.26699995994568,2021/12/31 00:00:00+00,{29209A97-C084-4438-8A36-A8BC9E038A56},6688.94578453924
5606,820000460i,3.40400004386902,3.56500005722046,1,0.160999998450279,2021/12/31 00:00:00+00,{2921C224-B494-4849-8FF3-726262E5F35D},852.382771500088
5607,700000880i,7.4850001335144,8.49400043487549,1,1.00899994373322,2021/12/31 00:00:00+00,{2922A240-72A0-4AA7-83C5-A61CA86A8057},5327.39050350603
