,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
0,827,47.0538895,-122.706299,114,47.0693763,-122.7105816,1.0901,I5
1,690,47.0609684,-122.7653078,111,47.0643741,-122.7590318,0.3781,I5
2,1802,47.0571632,-122.7650494,111,47.0643741,-122.7590318,0.5737,I5
3,497,47.0572157,-122.7639713,111,47.0643741,-122.7590318,0.5471,I5
4,461,47.2382577,-122.4111982,135,47.2390248,-122.4109751,0.0541,I5
5,629,47.0615311,-122.7655122,111,47.0643741,-122.7590318,0.3632,I5
6,729,47.0482401,-122.822874,109,47.046987,-122.8221884,0.0925,I5
7,45,47.0938386,-122.6257477,119,47.0911975,-122.6305634,0.2912,I5
8,496,47.2424329,-122.3483514,137,47.2411216,-122.351387,0.169,I5
9,176,47.2392201,-122.3578584,137,47.2405897,-122.3632091,0.2685,I5
10,46,47.1385049,-122.5255984,124,47.1394716,-122.5206519,0.2422,I5
11,1873,47.2391243,-122.3565496,137,47.2411216,-122.351387,0.279,I5
12,953,47.1492754,-122.5038904,126,47.1498355,-122.4998494,0.194,I5
13,1277,47.1501838,-122.5023028,126,47.1498355,-122.4998494,0.1179,I5
14,1905,47.2079846,-122.463427,nan,47.20953,-122.462382,0.1176,I5
15,832,47.0445273,-122.8450987,108,47.0445824,-122.8432981,0.085,I5
16,817,47.1614528,-122.4838952,nan,47.1607735,-122.4816961,0.1136,I5
17,834,47.0476336,-122.8339994,108,47.046106,-122.8322178,0.135,I5
18,833,47.0477589,-122.8331307,108,47.046106,-122.8322178,0.1222,I5
19,1301,47.2428958,-122.3825947,136,47.2409478,-122.3796371,0.1935,I5
20,578,47.1813111,-122.4626623,128,47.1763219,-122.4665032,0.3895,I5
21,2,47.2387039,-122.3575768,137,47.2405897,-122.3632091,0.2949,I5
22,830,47.0436272,-122.8341293,108 B,47.0456194,-122.8345641,0.1393,I5
23,1680,47.1912594,-122.4600634,129,47.1874723,-122.463059,0.2974,I5
24,687,47.179526,-122.4629235,128,47.1763219,-122.4665032,0.2783,I5
25,691,47.0489484,-122.8237825,109,47.046987,-122.8221884,0.1551,I5
26,2133,47.2434319,-122.3851396,136 B,47.2411858,-122.3865108,0.1682,I5
27,1617,47.1393593,-122.5257307,124,47.1394716,-122.5206519,0.2391,I5
28,389,47.2428052,-122.3705969,137,47.2405897,-122.3632091,0.3793,I5
29,1938,47.1815162,-122.4671792,128,47.1763219,-122.4665032,0.3607,I5
30,821,47.2428676,-122.3714251,136,47.2409478,-122.3796371,0.4079,I5
31,737,47.1591736,-122.4883414,127,47.1589487,-122.4839759,0.2059,I5
32,1801,47.048636,-122.8293532,108,47.046106,-122.8322178,0.221,I5
33,43,47.2433838,-122.3565415,137,47.2411216,-122.351387,0.2882,I5
34,667,47.056539,-122.7673249,111,47.0643741,-122.7590318,0.6682,I5
35,835,47.0470091,-122.8447731,108,47.0445824,-122.8432981,0.1817,I5
36,1970,47.1913524,-122.4593996,129,47.1874723,-122.463059,0.3188,I5
37,208,47.2421219,-122.4125822,135,47.2390248,-122.4109751,0.2271,I5
38,1545,47.3146322,-122.3001905,143,47.3116111,-122.2986827,0.2206,I5
39,44,47.2419125,-122.4153676,134,47.238458,-122.416415,0.244,I5
40,42,47.1638283,-122.4841219,nan,47.1634222,-122.4791185,0.237,I5
41,1693,47.2829776,-122.3127042,142 A,47.2842548,-122.3081914,0.2294,I5
42,1499,47.2449434,-122.3845878,136 B,47.2411858,-122.3865108,0.2752,I5
43,441,47.0415807,-122.8458624,107,47.0434328,-122.8467917,0.1354,I5
44,287,47.0580378,-122.7604415,111,47.0643741,-122.7590318,0.4433,I5
45,1158,47.2452781,-122.3850718,136 B,47.2411858,-122.3865108,0.291,I5
46,1895,47.2362401,-122.396878,135,47.2404746,-122.4015499,0.366,I5
47,282,47.223567,-122.4681592,nan,47.2259825,-122.4638103,0.2639,I5
48,1309,47.141653,-122.5039368,126,47.1447738,-122.5087172,0.3117,I5
49,1733,47.286508,-122.3129904,142 A,47.2842548,-122.3081914,0.2739,I5
50,1711,47.0933124,-122.645066,118,47.0870049,-122.6483984,0.4637,I5
51,127,47.16624,-122.4841115,nan,47.1634222,-122.4791185,0.3052,I5
52,662,47.0679304,-122.7706225,111,47.0643741,-122.7590318,0.5989,I5
53,2074,47.2387251,-122.4348997,nan,47.2401731,-122.4330082,0.1339,I5
54,314,47.0395975,-122.8323701,108 B,47.0456194,-122.8345641,0.4292,I5
55,424,47.0390931,-122.8340896,108 B,47.0456194,-122.8345641,0.452,I5
56,1606,47.315447,-122.3046415,143,47.3116111,-122.2986827,0.3853,I5
57,828,47.053828,-122.7776185,111,47.0597314,-122.7878727,0.6326,I5
58,1901,47.2900212,-122.3140483,142 B,47.2874605,-122.307099,0.3711,I5
59,1821,47.2229069,-122.4526795,nan,47.2218721,-122.4629957,0.4899,I5
60,734,47.0528017,-122.7831121,111,47.0597314,-122.7878727,0.5292,I5
61,831,47.0374553,-122.8466109,107,47.0434328,-122.8467917,0.4136,I5
62,169,47.2338614,-122.3371813,137,47.2411216,-122.351387,0.835,I5
63,1461,47.0501772,-122.7962689,111,47.0597314,-122.7878727,0.7703,I5
