,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
94,1171,46.6735336,-122.9746096,79,46.6723811,-122.978491,0.2007,I5
95,1098,45.7507872,-122.6647734,9,45.7535744,-122.6637931,0.1985,I5
96,200,47.0657885,-122.7216569,114,47.0679297,-122.725374,0.2294,I5
97,830,47.0436272,-122.8341293,108 B,47.0456194,-122.8345641,0.1393,I5
98,1047,48.7357917,-122.4694777,252,48.7355355,-122.4675768,0.0885,I5
99,1764,46.01897,-122.852237,30,46.0232715,-122.8525192,0.2978,I5
100,2059,48.1876564,-122.1995406,208,48.1842323,-122.1994394,0.2369,I5
101,1651,45.8531408,-122.7006434,16,45.8557292,-122.7047193,0.2657,I5
102,1266,47.8821731,-122.2366106,186,47.8790697,-122.2369578,0.2153,I5
103,458,48.7553263,-122.4639132,254,48.7566236,-122.4617918,0.132,I5
104,1680,47.1912594,-122.4600634,129,47.1874723,-122.463059,0.2974,I5
105,102,47.0656863,-122.7222738,114,47.0679297,-122.725374,0.2131,I5
106,687,47.179526,-122.4629235,128,47.1763219,-122.4665032,0.2783,I5
107,2065,48.8165044,-122.544123,260,48.8138631,-122.5446848,0.1845,I5
108,394,46.9531263,-122.9349907,99,46.9570058,-122.9363869,0.2763,I5
109,691,47.0489484,-122.8237825,109,47.046987,-122.8221884,0.1551,I5
110,2209,48.7554108,-122.4639297,254,48.7566236,-122.4617918,0.1286,I5
111,174,48.997798,-122.7491203,276,48.9956575,-122.7483034,0.1526,I5
112,2133,47.2434319,-122.3851396,136 B,47.2411858,-122.3865108,0.1682,I5
113,420,47.0007106,-122.9089186,102,47.0032349,-122.910375,0.1876,I5
114,515,47.9123788,-122.2066974,nan,47.9107682,-122.2094924,0.1709,I5
115,1930,45.9073309,-122.7405212,21,45.9025012,-122.7405472,0.3341,I5
116,690,47.0609684,-122.7653078,111,47.0643741,-122.7590318,0.3781,I5
117,1617,47.1393593,-122.5257307,124,47.1394716,-122.5206519,0.2391,I5
118,389,47.2428052,-122.3705969,137,47.2405897,-122.3632091,0.3793,I5
119,281,48.7900868,-122.5135634,258,48.7867012,-122.5108612,0.2646,I5
120,2146,48.0776645,-122.1870298,200,48.079947,-122.1849707,0.1843,I5
121,857,47.9220901,-122.2076098,nan,47.9242083,-122.2047401,0.1979,I5
122,1938,47.1815162,-122.4671792,128,47.1763219,-122.4665032,0.3607,I5
123,147,48.1347619,-122.1833792,206,48.1422869,-122.1869123,0.5455,I5
124,1582,48.1880744,-122.2061474,208,48.1912897,-122.2061029,0.2224,I5
125,1567,45.6811801,-122.6620464,4,45.6844439,-122.6647131,0.26,I5
126,1768,48.7870425,-122.5192014,258,48.7914687,-122.5225402,0.3419,I5
127,821,47.2428676,-122.3714251,136,47.2409478,-122.3796371,0.4079,I5
128,737,47.1591736,-122.4883414,127,47.1589487,-122.4839759,0.2059,I5
129,1099,45.7507166,-122.6651124,9,45.7535744,-122.6637931,0.2077,I5
130,1801,47.048636,-122.8293532,108,47.046106,-122.8322178,0.221,I5
131,95,46.7262008,-122.9745094,82,46.7335902,-122.9755046,0.5133,I5
132,294,48.9978202,-122.7495127,276,48.9956575,-122.7483034,0.1593,I5
133,59,47.7084323,-122.3322502,nan,47.7084293,-122.3303797,0.0871,I5
134,521,48.0753694,-122.1821415,200,48.079947,-122.1849707,0.3426,I5
135,2126,48.9349475,-122.6661904,270,48.9381528,-122.6673073,0.2274,I5
136,1545,47.3146322,-122.3001905,143,47.3116111,-122.2986827,0.2206,I5
137,383,46.3915742,-122.9041177,57,46.3953573,-122.9006785,0.3089,I5
138,1306,47.8816977,-122.2295281,186,47.8847509,-122.2304597,0.2156,I5
139,368,48.9973785,-122.750156,276,48.9956575,-122.7483034,0.1457,I5
140,1916,46.2857972,-122.900181,49,46.2807315,-122.9002465,0.3504,I5
141,43,47.2433838,-122.3565415,137,47.2411216,-122.351387,0.2882,I5
142,2101,48.7446069,-122.4631942,253,48.7452153,-122.4659412,0.1322,I5
143,1004,48.051591,-122.1817565,199,48.0487267,-122.1836594,0.2168,I5
144,991,48.0760818,-122.1819865,200,48.079947,-122.1849707,0.3008,I5
145,2063,48.1883989,-122.1995682,208,48.1842323,-122.1994394,0.2883,I5
146,1799,46.7278897,-122.9795544,82,46.7335902,-122.9755046,0.4386,I5
147,1271,45.6787923,-122.6671606,4,45.6844439,-122.6647131,0.4084,I5
148,1715,47.4556678,-122.2608843,154 B,47.4564252,-122.2635066,0.1334,I5
149,32,46.5475776,-122.8791994,68,46.5427855,-122.876513,0.3553,I5
150,482,48.05208,-122.1817114,199,48.0487267,-122.1836594,0.2488,I5
151,1191,45.7159826,-122.650947,7 B,45.7173002,-122.6545494,0.1964,I5
152,1068,47.0001899,-122.9150807,102,46.9966991,-122.9139765,0.247,I5
153,33,46.5844372,-122.8853267,71,46.579128,-122.8839875,0.3727,I5
154,625,46.9233834,-122.9431862,99,46.9474952,-122.9389895,1.6796,I5
155,1482,48.9983962,-122.7489187,276,48.9956575,-122.7483034,0.1915,I5
156,835,47.0470091,-122.8447731,108,47.0445824,-122.8432981,0.1817,I5
157,1169,45.7241443,-122.6518296,36,45.7218825,-122.6547463,0.2105,I5
158,211,48.7297253,-122.4750012,252,48.7253518,-122.4737083,0.3082,I5
159,998,47.8500569,-122.2542202,183,47.8537439,-122.2555751,0.2627,I5
160,1970,47.1913524,-122.4593996,129,47.1874723,-122.463059,0.3188,I5
161,334,48.4693083,-122.3448103,230,48.4729386,-122.3423176,0.2759,I5
162,172,45.8504323,-122.7050677,16,45.8557292,-122.7047193,0.3668,I5
163,1780,46.2854597,-122.8995442,49,46.2807315,-122.9002465,0.3288,I5
164,1027,45.6925975,-122.6647766,5,45.6876826,-122.6638579,0.3429,I5
165,463,48.9984849,-122.7493052,276,48.9956575,-122.7483034,0.2008,I5
166,997,46.1450395,-122.8944477,39,46.140454,-122.8976073,0.3515,I5
167,1013,46.546954,-122.8734565,68,46.5427855,-122.876513,0.3229,I5
168,1261,45.7180164,-122.657898,7 B,45.7173002,-122.6545494,0.1691,I5
169,1455,46.4757119,-122.8862205,63,46.4708944,-122.8839892,0.3498,I5
170,402,46.9522471,-122.9408258,99,46.9474952,-122.9389895,0.3399,I5
171,1951,48.734609,-122.4706407,252,48.7355355,-122.4675768,0.1538,I5
172,2075,48.9954656,-122.7514083,276,48.9956575,-122.7483034,0.1415,I5
173,2054,48.1883778,-122.1988343,208,48.1842323,-122.1994394,0.2881,I5
174,1483,48.998705,-122.7493565,276,48.9956575,-122.7483034,0.2161,I5
175,117,48.7142781,-122.4777528,250,48.7114461,-122.4754002,0.2234,I5
176,1133,48.4525136,-122.3379907,229,48.455803,-122.3415749,0.2807,I5
177,1699,45.8155598,-122.6892001,14,45.8215387,-122.6888377,0.4139,I5
178,12,48.3405952,-122.3318182,221,48.3373548,-122.3344939,0.2557,I5
179,2140,48.1875994,-122.1980032,208,48.1842323,-122.1994394,0.2421,I5
180,208,47.2421219,-122.4125822,135,47.2390248,-122.4109751,0.2271,I5
181,1095,45.6933364,-122.6648225,5,45.6876826,-122.6638579,0.3938,I5
182,1527,48.7864101,-122.5200964,258,48.7914687,-122.5225402,0.3672,I5
183,2021,46.801908,-123.0113204,88,46.7983597,-123.0095032,0.2601,I5
184,44,47.2419125,-122.4153676,134,47.238458,-122.416415,0.244,I5
185,900,48.7726819,-122.4603789,255,48.7744492,-122.4667645,0.3157,I5
186,975,48.0520302,-122.1809752,199,48.0487267,-122.1836594,0.26,I5
187,1251,48.1521886,-122.1850802,206,48.1574791,-122.1898732,0.4276,I5
188,1953,48.428828,-122.3360169,227,48.431311,-122.3410553,0.2881,I5
189,1900,47.6833425,-122.3177418,171,47.6836175,-122.3226278,0.2283,I5
190,8,47.6060396,-122.3241049,165,47.6037532,-122.3268247,0.2027,I5
191,1293,47.8174755,-122.2929999,nan,47.8162173,-122.2884729,0.2276,I5
192,284,46.9963294,-122.918618,102,46.9966991,-122.9139765,0.2205,I5
193,42,47.1638283,-122.4841219,nan,47.1634222,-122.4791185,0.237,I5
194,561,46.3922738,-122.9051419,57,46.3953573,-122.9006785,0.3014,I5
195,1292,47.8176655,-122.2926942,nan,47.8162173,-122.2884729,0.2202,I5
196,2052,47.8180978,-122.2918857,nan,47.8162173,-122.2884729,0.2051,I5
197,1196,48.4362121,-122.3373061,227,48.4400618,-122.3411683,0.3199,I5
198,280,47.9047218,-122.2077097,nan,47.9046069,-122.2129464,0.243,I5
199,903,48.7865904,-122.4856731,256 B,48.7827424,-122.4838669,0.2786,I5
200,1693,47.2829776,-122.3127042,142 A,47.2842548,-122.3081914,0.2294,I5
201,489,46.8018868,-123.0117874,88,46.7983597,-123.0095032,0.2669,I5
202,291,48.0998083,-122.1885531,202,48.0959978,-122.1847278,0.3173,I5
203,986,47.882195,-122.2391682,186,47.8790697,-122.2369578,0.2393,I5
204,1499,47.2449434,-122.3845878,136 B,47.2411858,-122.3865108,0.2752,I5
205,1192,46.1421463,-122.9013001,39,46.140454,-122.8976073,0.2122,I5
206,2149,48.9902776,-122.7338138,275,48.9841696,-122.7328424,0.4248,I5
207,1931,45.9084292,-122.7394124,21,45.9025012,-122.7405472,0.4137,I5
208,1311,48.0538162,-122.1883356,199,48.0557297,-122.1847277,0.2129,I5
209,2145,47.6610693,-122.3180578,nan,47.6583538,-122.3219783,0.262,I5
210,1538,47.3580499,-122.2922278,147,47.3628358,-122.2955255,0.3653,I5
211,1614,48.7855391,-122.5196637,258,48.7867012,-122.5108612,0.4091,I5
212,1313,46.9995484,-122.9169311,102,46.9966991,-122.9139765,0.2414,I5
213,891,47.9075562,-122.2065579,nan,47.9107682,-122.2094924,0.2605,I5
214,1893,47.3945341,-122.2953506,149 B,47.3919438,-122.2907036,0.2819,I5
215,1158,47.2452781,-122.3850718,136 B,47.2411858,-122.3865108,0.291,I5
216,1625,47.4640559,-122.2600927,154 A,47.4601841,-122.2630589,0.3016,I5
217,245,47.7768975,-122.3135036,nan,47.778466,-122.3172563,0.2054,I5
218,680,46.7292005,-122.9809835,82,46.7335902,-122.9755046,0.3996,I5
219,1973,45.6991561,-122.6530425,5,45.6983198,-122.6586364,0.2764,I5
220,373,47.0620465,-122.7406691,114,47.0679297,-122.725374,0.8276,I5
221,1273,45.6969722,-122.6541423,5,45.6983198,-122.6586364,0.2363,I5
222,719,47.8204401,-122.2703084,nan,47.8232296,-122.2759209,0.3243,I5
223,210,48.7447841,-122.471262,253,48.7452153,-122.4659412,0.2445,I5
224,2073,48.7448076,-122.4712536,253,48.7452153,-122.4659412,0.2439,I5
225,1044,45.6322088,-122.6696984,1 D,45.6297702,-122.6656094,0.2599,I5
226,2117,48.8495673,-122.5719858,262,48.8448315,-122.5736876,0.3366,I5
227,123,46.801908,-123.0126769,88,46.7983597,-123.0095032,0.2878,I5
228,636,47.8499877,-122.2521912,183,47.8537439,-122.2555751,0.3036,I5
229,2067,46.3923741,-122.9060399,57,46.3953573,-122.9006785,0.3286,I5
230,514,47.7772935,-122.3130353,nan,47.778466,-122.3172563,0.2123,I5
231,1212,47.7083168,-122.3344069,nan,47.7084293,-122.3303797,0.1876,I5
232,1895,47.2362401,-122.396878,135,47.2404746,-122.4015499,0.366,I5
233,920,47.5813182,-122.3144441,163 B,47.5793559,-122.3193023,0.2642,I5
234,1317,47.6615481,-122.3267467,nan,47.6583538,-122.3219783,0.3133,I5
235,1118,47.8495803,-122.2623638,183,47.8537439,-122.2555751,0.4269,I5
236,282,47.223567,-122.4681592,nan,47.2259825,-122.4638103,0.2639,I5
237,278,47.0452088,-122.8688457,107,47.0403534,-122.8593819,0.5584,I5
238,1726,47.6904792,-122.3226863,172,47.6855752,-122.3244676,0.3492,I5
239,1309,47.141653,-122.5039368,126,47.1447738,-122.5087172,0.3117,I5
240,1215,47.6610403,-122.3169288,nan,47.6583538,-122.3219783,0.2998,I5
241,1233,47.0393054,-122.8907466,105 A,47.0359221,-122.8832424,0.4242,I5
242,1544,47.434117,-122.2758589,152,47.4287125,-122.2747094,0.3777,I5
243,2207,48.5561919,-122.3445446,236,48.5531648,-122.350201,0.333,I5
244,207,48.7723262,-122.4582975,255,48.7681611,-122.4622283,0.3393,I5
245,1083,45.650118,-122.6672517,2,45.6524697,-122.6627628,0.2712,I5
246,1733,47.286508,-122.3129904,142 A,47.2842548,-122.3081914,0.2739,I5
247,662,47.0679304,-122.7706225,111,47.0643741,-122.7590318,0.5989,I5
248,498,47.0456813,-122.8683395,107,47.0403534,-122.8593819,0.5604,I5
249,2023,47.0456919,-122.8683265,107,47.0403534,-122.8593819,0.5605,I5
250,365,48.4517411,-122.3358801,229,48.455803,-122.3415749,0.3837,I5
251,199,47.0609872,-122.7412698,111,47.0643741,-122.7590318,0.8691,I5
252,1711,47.0933124,-122.645066,118,47.0870049,-122.6483984,0.4637,I5
253,519,48.047848,-122.1769194,198,48.0447814,-122.1817074,0.3066,I5
254,127,47.16624,-122.4841115,nan,47.1634222,-122.4791185,0.3052,I5
255,2053,48.148862,-122.1825506,206,48.1422869,-122.1869123,0.4974,I5
256,1021,45.6496064,-122.667251,2,45.6524697,-122.6627628,0.2938,I5
257,1236,47.5813117,-122.3137314,163 B,47.5793559,-122.3193023,0.293,I5
258,831,47.0374553,-122.8466109,107,47.0434328,-122.8467917,0.4136,I5
259,1308,46.5467868,-122.8710202,68,46.5427855,-122.876513,0.3806,I5
260,287,47.0580378,-122.7604415,111,47.0643741,-122.7590318,0.4433,I5
261,13,48.3408743,-122.3410856,221,48.3453352,-122.3362734,0.3797,I5
262,329,46.7231056,-122.9709641,82,46.7176134,-122.9761198,0.4518,I5
263,1069,48.341494,-122.3413116,221,48.3453352,-122.3362734,0.3525,I5
264,2136,48.4720419,-122.336181,230,48.4729386,-122.3423176,0.2882,I5
265,448,47.8209454,-122.2662924,182,47.8255503,-122.2701076,0.3645,I5
266,189,47.0399305,-122.8914419,105 A,47.0359221,-122.8832424,0.4757,I5
267,2074,47.2387251,-122.4348997,nan,47.2401731,-122.4330082,0.1339,I5
268,1000,47.8823299,-122.2427068,186,47.8790697,-122.2369578,0.3493,I5
269,1802,47.0571632,-122.7650494,111,47.0643741,-122.7590318,0.5737,I5
270,1221,47.5956502,-122.3268603,2 A,47.5922816,-122.3261897,0.2351,I5
271,1624,48.452346,-122.3350251,229,48.455803,-122.3415749,0.384,I5
272,999,48.152733,-122.1824086,206,48.1574791,-122.1898732,0.4758,I5
273,497,47.0572157,-122.7639713,111,47.0643741,-122.7590318,0.5471,I5
274,2080,48.4603158,-122.3351618,230,48.4600072,-122.3414151,0.2876,I5
275,77,47.6648266,-122.3280501,nan,47.6680396,-122.3225548,0.339,I5
276,314,47.0395975,-122.8323701,108 B,47.0456194,-122.8345641,0.4292,I5
277,527,48.4750249,-122.3359529,230,48.4729386,-122.3423176,0.3256,I5
278,736,47.0181111,-122.8989945,104,47.0171169,-122.9058685,0.3314,I5
279,667,47.056539,-122.7673249,111,47.0643741,-122.7590318,0.6682,I5
280,1262,47.5472492,-122.3213008,161,47.5516486,-122.3170888,0.3623,I5
281,1585,47.4875954,-122.2581292,156,47.4861061,-122.2677827,0.4628,I5
282,1885,47.4869938,-122.2582047,156,47.4861061,-122.2677827,0.4519,I5
283,1950,47.4085722,-122.2985216,149,47.4009545,-122.2924935,0.5977,I5
284,424,47.0390931,-122.8340896,108 B,47.0456194,-122.8345641,0.452,I5
285,20,48.7732271,-122.4570005,255,48.7681611,-122.4622283,0.4238,I5
286,684,46.9935836,-122.9079799,102,46.9966991,-122.9139765,0.3556,I5
287,1676,47.3867988,-122.2968657,149 A,47.3859405,-122.289991,0.3274,I5
288,412,48.7737518,-122.457196,255,48.7744492,-122.4667645,0.4388,I5
289,715,47.0462111,-122.8722631,105 AB,47.0367972,-122.8754285,0.668,I5
290,1800,47.4091422,-122.2986113,149,47.4009545,-122.2924935,0.6347,I5
291,1797,47.0179466,-122.8982576,104,47.0171169,-122.9058685,0.3635,I5
292,1605,47.3862108,-122.2969083,149 A,47.3859405,-122.289991,0.3245,I5
293,1512,47.8060477,-122.2920518,nan,47.8104498,-122.2984,0.4239,I5
294,1606,47.315447,-122.3046415,143,47.3116111,-122.2986827,0.3853,I5
295,354,48.7535861,-122.469814,254,48.7536868,-122.4622123,0.3467,I5
296,2107,48.753613,-122.469906,254,48.7536868,-122.4622123,0.3509,I5
297,2046,48.0616688,-122.1774108,199,48.0557297,-122.1847277,0.5322,I5
298,2090,45.9210743,-122.7605328,22,45.9236452,-122.7534494,0.3844,I5
299,2210,48.753535,-122.4701027,254,48.7536868,-122.4622123,0.36,I5
300,2185,46.7856482,-123.0137464,88,46.7983597,-123.0095032,0.9019,I5
301,2184,46.7855746,-123.0137478,88,46.7983597,-123.0095032,0.9069,I5
302,782,46.1199233,-122.8989767,36 AB,46.113428,-122.8837037,0.8592,I5
303,1901,47.2900212,-122.3140483,142 B,47.2874605,-122.307099,0.3711,I5
304,607,47.6629109,-122.3144444,nan,47.6583538,-122.3219783,0.4718,I5
305,311,47.8216648,-122.293126,nan,47.8162173,-122.2884729,0.4344,I5
306,2183,46.7854724,-123.0137964,88,46.7983597,-123.0095032,0.9143,I5
307,1821,47.2229069,-122.4526795,nan,47.2218721,-122.4629957,0.4899,I5
308,828,47.053828,-122.7776185,111,47.0597314,-122.7878727,0.6326,I5
309,2072,48.9945283,-122.7335875,276,48.9956575,-122.7483034,0.6724,I5
310,23,47.6251789,-122.3203029,166,47.623249,-122.3287142,0.4142,I5
311,734,47.0528017,-122.7831121,111,47.0597314,-122.7878727,0.5292,I5
312,1210,48.9936676,-122.7321414,275,48.9841696,-122.7328424,0.6578,I5
313,1298,47.8208542,-122.262585,182,47.8255503,-122.2701076,0.477,I5
314,575,48.1000128,-122.1924823,202,48.1038893,-122.1850534,0.4355,I5
315,1513,47.7993458,-122.3224035,179,47.7950914,-122.3154785,0.436,I5
316,787,46.1668123,-122.911614,40,46.1606476,-122.9031227,0.5893,I5
317,2138,48.0583792,-122.176548,199,48.0557297,-122.1847277,0.4202,I5
318,1076,47.6058679,-122.317069,nan,47.6018307,-122.3243917,0.4412,I5
319,898,48.7908367,-122.4856571,256 B,48.7827424,-122.4838669,0.5658,I5
320,169,47.2338614,-122.3371813,137,47.2411216,-122.351387,0.835,I5
321,1461,47.0501772,-122.7962689,111,47.0597314,-122.7878727,0.7703,I5
322,1815,48.1520868,-122.1804002,206,48.1574791,-122.1898732,0.5746,I5
323,714,47.0385627,-122.8235545,109,47.046987,-122.8221884,0.5863,I5
324,1750,47.37374,-122.3006243,147,47.3628358,-122.2955255,0.7912,I5
325,1826,48.062049,-122.1764292,200,48.068138,-122.1847688,0.571,I5
326,184,46.1848836,-122.9060941,42,46.1802919,-122.8992668,0.4558,I5
327,2104,48.0687407,-122.1765239,200,48.068138,-122.1847688,0.3834,I5
328,2096,47.5624993,-122.3298991,162,47.5614353,-122.3220541,0.3735,I5
329,1248,47.6143358,-122.3205159,166,47.613159,-122.3300795,0.4533,I5
330,989,47.4224539,-122.2961361,151,47.4162706,-122.2896227,0.5252,I5
331,2085,47.7749606,-122.3095029,nan,47.778466,-122.3172563,0.4344,I5
332,1534,47.4230176,-122.2958158,151,47.4162706,-122.2896227,0.5494,I5
333,1757,45.6378118,-122.6712324,1 C,45.635887,-122.6625541,0.4403,I5
334,581,47.9764674,-122.2011946,194,47.9760312,-122.1905599,0.4934,I5
335,1722,47.5061374,-122.2911136,158,47.510988,-122.2842042,0.4656,I5
336,1756,46.275887,-122.9075766,49,46.2807315,-122.9002465,0.4849,I5
337,1011,47.5837488,-122.3287501,164 A,47.5848605,-122.3199879,0.416,I5
338,1239,48.4214447,-122.345898,226,48.4208727,-122.3349356,0.5048,I5
339,94,47.8206266,-122.2982662,nan,47.8162173,-122.2884729,0.5477,I5
340,1695,45.7170863,-122.644607,36,45.7119698,-122.6394473,0.4328,I5
341,1597,47.3436075,-122.3016381,147,47.3530329,-122.2958194,0.7067,I5
342,464,48.7474331,-122.475183,253,48.7452153,-122.4659412,0.4486,I5
343,2208,48.7474358,-122.4751986,253,48.7452153,-122.4659412,0.4493,I5
