,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
168,1143,47.2992423,-122.3587892,142 A,47.291686,-122.3061891,2.5224,I5
169,1968,47.2502966,-122.2943179,142 A,47.2842548,-122.3081914,2.4375,I5
170,1178,47.3737687,-122.2292192,149 A,47.3859405,-122.289991,2.9683,I5
171,1894,47.4887391,-122.2024615,4,47.493774,-122.1923041,0.5888,I5
172,981,47.2498441,-122.2934473,142 A,47.2842548,-122.3081914,2.4788,I5
173,1841,47.51706,-122.3680543,161,47.5516486,-122.3170888,3.3748,I5
174,1223,47.5171488,-122.3690502,161,47.5516486,-122.3170888,3.4034,I5
175,1754,47.3113933,-122.2326739,143,47.3245626,-122.2946004,3.0434,I5
176,413,47.4721224,-122.3343141,156,47.47758,-122.271024,2.983,I5
177,93,47.4599068,-122.3362076,154 B,47.4715907,-122.2689543,3.247,I5
178,1282,47.4630083,-122.3336175,154 B,47.4715907,-122.2689543,3.0814,I5
179,160,47.4701893,-122.3344006,156,47.47758,-122.271024,3.0069,I5
180,1550,47.307387,-122.2327514,143,47.3116111,-122.2986827,3.106,I5
181,1209,47.6189344,-122.3563495,165 B,47.6127312,-122.3306233,1.274,I5
182,929,47.5172659,-122.3709631,161,47.5516486,-122.3170888,3.4621,I5
183,944,47.4446329,-122.1999281,nan,47.468448,-122.2127413,1.7529,I5
184,1696,47.3532321,-122.2284013,147,47.3530329,-122.2958194,3.1593,I5
185,1613,47.321148,-122.2292388,143,47.3245626,-122.2946004,3.0738,I5
186,1240,47.6261067,-122.3460565,166,47.623249,-122.3287142,0.8323,I5
187,1682,47.5813652,-122.3843622,2 A,47.5922816,-122.3261897,2.817,I5
188,1503,47.5230737,-122.3764287,161,47.5516486,-122.3170888,3.4037,I5
189,1846,47.5809779,-122.3847926,2 A,47.5922816,-122.3261897,2.8436,I5
190,2031,47.5682152,-122.3870584,162,47.5614353,-122.3220541,3.07,I5
191,1586,47.5699821,-122.386987,162,47.5614353,-122.3220541,3.0877,I5
192,2122,47.6265331,-122.292123,168 A,47.6324264,-122.3240054,1.5411,I5
193,374,47.4701473,-122.3379725,156,47.47758,-122.271024,3.1721,I5
194,2106,47.6266688,-122.2921769,168 A,47.6324264,-122.3240054,1.5362,I5
195,987,47.520708,-122.3764884,161,47.5516486,-122.3170888,3.5035,I5
196,1149,47.443733,-122.197506,nan,47.468448,-122.2127413,1.8521,I5
197,1246,47.5436854,-122.3869422,162,47.5614353,-122.3220541,3.2686,I5
198,1173,47.4900265,-122.3503181,158,47.510988,-122.2842042,3.4128,I5
199,1872,47.4418201,-122.1973497,nan,47.468448,-122.2127413,1.9775,I5
200,1723,47.5814902,-122.3868029,2 A,47.5922816,-122.3261897,2.9247,I5
201,1975,47.3045471,-122.2288592,143,47.3116111,-122.2986827,3.3111,I5
202,1206,47.488784,-122.3504319,158,47.510988,-122.2842042,3.455,I5
203,1549,47.2830031,-122.3617174,142 A,47.2842548,-122.3081914,2.5131,I5
204,1662,47.3022232,-122.2282328,143,47.3116111,-122.2986827,3.3675,I5
205,1748,47.3161231,-122.2247672,143,47.3245626,-122.2946004,3.3261,I5
206,114,47.4813656,-122.3487698,157,47.5035218,-122.278266,3.6341,I5
207,1720,47.5181454,-122.1996706,6,47.5159647,-122.1982863,0.1641,I5
208,1796,47.3060057,-122.226219,143,47.3116111,-122.2986827,3.4207,I5
209,1945,47.5186392,-122.1998006,6,47.5159647,-122.1982863,0.1981,I5
210,1876,47.305348,-122.2260945,143,47.3116111,-122.2986827,3.4319,I5
211,1643,47.339925,-122.2218811,143,47.3245626,-122.2946004,3.5709,I5
212,1575,47.4305855,-122.196772,nan,47.468448,-122.2127413,2.7234,I5
213,25,47.2938205,-122.2286604,143,47.3116111,-122.2986827,3.5074,I5
214,1528,47.3017352,-122.2259947,143,47.3116111,-122.2986827,3.477,I5
215,68,47.3230589,-122.2218235,143,47.3245626,-122.2946004,3.4139,I5
216,1712,47.3211872,-122.2218983,143,47.3245626,-122.2946004,3.4169,I5
217,1875,47.3205129,-122.22186,143,47.3245626,-122.2946004,3.4222,I5
218,1596,47.3267431,-122.2213039,143,47.3245626,-122.2946004,3.4399,I5
219,1647,47.300272,-122.225464,143,47.3116111,-122.2986827,3.5226,I5
220,1618,47.518639,-122.1971552,6,47.5159647,-122.1982863,0.1924,I5
221,844,47.3074073,-122.2219866,143,47.3245626,-122.2946004,3.606,I5
222,1765,47.4161789,-122.1973277,nan,47.4677221,-122.2171018,3.6833,I5
223,1881,47.625383,-122.3662433,166,47.623249,-122.3287142,1.7558,I5
224,964,47.5364212,-122.3924993,161,47.5516486,-122.3170888,3.6752,I5
225,820,47.2357762,-122.29356,137,47.2411216,-122.351387,2.7408,I5
226,1599,47.4521765,-122.186674,nan,47.4709986,-122.2051074,1.5615,I5
227,216,47.2497194,-122.2525839,142 A,47.2842548,-122.3081914,3.5382,I5
228,1558,47.5008635,-122.1861497,5,47.4994564,-122.1953416,0.4404,I5
229,27,47.6436761,-122.3041808,168 A,47.6461934,-122.3229546,0.8921,I5
230,1587,47.2721426,-122.2286306,142 A,47.2842548,-122.3081914,3.8265,I5
231,1151,47.3866504,-122.2042953,149 A,47.3859405,-122.289991,4.0136,I5
232,24,47.3155677,-122.2142107,143,47.3245626,-122.2946004,3.8205,I5
233,1664,47.2976,-122.2178009,143,47.3116111,-122.2986827,3.9156,I5
234,1871,47.3873082,-122.2026291,149 A,47.3859405,-122.289991,4.0924,I5
235,1184,47.2473377,-122.248498,142 A,47.2842548,-122.3081914,3.791,I5
236,1766,47.3867407,-122.202803,149 A,47.3859405,-122.289991,4.0836,I5
237,443,47.3077085,-122.2131023,143,47.3245626,-122.2946004,3.9957,I5
238,376,47.6452076,-122.3453314,168 A,47.6461934,-122.3229546,1.045,I5
239,1619,47.487844,-122.1798968,4,47.493774,-122.1923041,0.7103,I5
240,2028,47.5000055,-122.1802206,5,47.4994564,-122.1953416,0.7076,I5
241,1793,47.2938858,-122.3816328,142 A,47.2842548,-122.3081914,3.5096,I5
242,496,47.2424329,-122.3483514,137,47.2411216,-122.351387,0.169,I5
243,1107,47.2968926,-122.3826664,142 A,47.2842548,-122.3081914,3.6018,I5
244,956,47.2942496,-122.2138831,143,47.3116111,-122.2986827,4.1549,I5
245,1050,47.3866919,-122.1977681,149 A,47.3859405,-122.289991,4.3193,I5
246,1546,47.3722334,-122.2042767,149 A,47.3859405,-122.289991,4.1252,I5
247,169,47.2338614,-122.3371813,137,47.2411216,-122.351387,0.835,I5
248,1667,47.502838,-122.1781653,5,47.4994564,-122.1953416,0.836,I5
249,993,47.3728894,-122.2020232,149 A,47.3859405,-122.289991,4.218,I5
250,1660,47.6358052,-122.3758138,167,47.630516,-122.3264667,2.3291,I5
251,1074,47.4882439,-122.1753682,4,47.493774,-122.1923041,0.8791,I5
252,43,47.2433838,-122.3565415,137,47.2411216,-122.351387,0.2882,I5
253,1276,47.2360776,-122.2492105,142 A,47.2842548,-122.3081914,4.3326,I5
254,1259,47.5453089,-122.1911841,9,47.5532945,-122.1926629,0.5567,I5
255,1224,47.6497451,-122.3580442,168 B,47.6466548,-122.3229034,1.6514,I5
256,980,47.6551811,-122.3426909,nan,47.6553933,-122.3224726,0.9421,I5
257,1595,47.290324,-122.2083684,143,47.3116111,-122.2986827,4.485,I5
258,1873,47.2391243,-122.3565496,137,47.2411216,-122.351387,0.279,I5
259,1504,47.6525624,-122.3550756,nan,47.6553933,-122.3224726,1.5317,I5
260,176,47.2392201,-122.3578584,137,47.2405897,-122.3632091,0.2685,I5
261,1108,47.3155135,-122.3922787,142 B,47.2940636,-122.3053821,4.3375,I5
262,2,47.2387039,-122.3575768,137,47.2405897,-122.3632091,0.2949,I5
263,747,47.6278386,-122.3918414,166,47.623249,-122.3287142,2.96,I5
264,2145,47.6610693,-122.3180578,nan,47.6583538,-122.3219783,0.262,I5
265,1215,47.6610403,-122.3169288,nan,47.6583538,-122.3219783,0.2998,I5
266,1317,47.6615481,-122.3267467,nan,47.6583538,-122.3219783,0.3133,I5
267,139,47.3866327,-122.1864208,149 A,47.3859405,-122.289991,4.8506,I5
268,607,47.6629109,-122.3144444,nan,47.6583538,-122.3219783,0.4718,I5
269,2076,47.6616113,-122.3396259,nan,47.6583538,-122.3219783,0.8525,I5
270,1884,47.6556678,-122.3611565,nan,47.6553933,-122.3224726,1.8025,I5
271,1505,47.6629215,-122.3011526,nan,47.6583538,-122.3219783,1.0204,I5
272,77,47.6648266,-122.3280501,nan,47.6680396,-122.3225548,0.339,I5
273,389,47.2428052,-122.3705969,137,47.2405897,-122.3632091,0.3793,I5
274,938,47.6482869,-122.3771316,168 A,47.6461934,-122.3229546,2.5288,I5
