,gas_lat,gas_long,attr_cnt_1mile,attr_cnt_5mile,distance_to_nearest_attr,violent_crime,murder_nonnegligent_manslaughter,Rape1,Robbery,aggravated_assault,property_crime,Burglary,larceny_theft,motor_vehicle_theft,Arson,highway,num_EV_in_2_miles_of_gas,num_EV_in_5_miles_of_gas,num_EV_in_10_miles_of_gas,num_EV_in_20_miles_of_gas,num_EV_in_50_miles_of_gas,distance_to_closest_ev_station,nri_build_value,nri_agri_value,nri_area,nri_risk_score,nri_risk_rating,census_tract_category,traff_cnt_10m_avg,traff_cnt_10m_max,traff_cnt_5m_avg,traff_cnt_5m_max,matched,census_tract_city
12,47.6060395975452,-122.3241049,13,18,0.3322,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,220,276,500,500,500,0.0311,1087730000.0,0.0,0.183133584028,41.01693720339456,2,2.0,47235.4,240000,63841.824817518245,240000,1,1
13,47.6060395975452,-122.3241049,13,18,0.3322,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,220,276,500,500,500,0.0311,1087730000.0,0.0,0.183133584028,41.01693720339456,2,2.0,47235.4,240000,63841.824817518245,240000,1,1
14,47.6060395975452,-122.3241049,13,18,0.3322,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,220,276,500,500,500,0.0311,1087730000.0,0.0,0.183133584028,41.01693720339456,2,2.0,47235.4,240000,63841.824817518245,240000,1,1
15,47.6060395975452,-122.3241049,13,18,0.3322,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,220,276,500,500,500,0.0311,1087730000.0,0.0,0.183133584028,41.01693720339456,2,2.0,47235.4,240000,63841.824817518245,240000,1,1
16,47.6060395975452,-122.3241049,13,18,0.3322,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,220,276,500,500,500,0.0311,1087730000.0,0.0,0.183133584028,41.01693720339456,2,2.0,47235.4,240000,63841.824817518245,240000,1,1
17,47.6716835975452,-122.1148925,0,40,2.2495,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,20,113,343,500,500,0.2083,16663000.0,0.0,0.127737213476,10.83054949538829,0,2.0,43532.03125,193000,47565.05882352941,181000,1,1
18,47.9224274975452,-122.2998584,0,0,5.0,0.0021999522563552875,2.1063372667231477e-05,0.00032999283845329316,0.000512542068235966,0.001336353976998797,0.02611624173262623,0.003384181875201857,0.019015544769028416,0.003716515088395954,8.191311592812241e-05,,3,14,69,252,500,1.2117,673176000.0,6448.103390391148,1.749941291558001,23.57669539323997,0,2.0,33358.42253521127,187000,33292.380952380954,182000,0,1
19,48.2412269975452,-122.3739625,0,0,5.0,0.0021999522563552875,2.1063372667231477e-05,0.00032999283845329316,0.000512542068235966,0.001336353976998797,0.02611624173262623,0.003384181875201857,0.019015544769028416,0.003716515088395954,8.191311592812241e-05,,0,2,4,42,500,2.151,740438000.0,8267697.286107792,9.524663365049992,54.7342310960166,2,1.0,24151.28205128205,86000,25142.85714285714,60000,0,0
20,48.3405951975452,-122.3318182,0,1,4.688,0.0013970196913251729,2.6609898882384245e-05,0.00031931878658861094,0.00037253858435337944,0.0006785524215007983,0.031173496540713146,0.00369877594465141,0.0251729643427355,0.0023017562533262374,9.313464608834486e-05,,0,1,17,42,464,4.0415,421560000.0,38788953.62662663,63.02695186854607,39.94470503143092,2,0.0,22447.727272727272,80000,23911.944444444445,66000,0,0
21,48.3408742975452,-122.3410856,0,1,4.6534,0.0013970196913251729,2.6609898882384245e-05,0.00031931878658861094,0.00037253858435337944,0.0006785524215007983,0.031173496540713146,0.00369877594465141,0.0251729643427355,0.0023017562533262374,9.313464608834486e-05,,0,1,17,42,462,4.0362,421560000.0,38788953.62662663,63.02695186854607,39.94470503143092,2,0.0,22386.36363636364,80000,25946.36363636364,66000,0,0
22,46.2875508975452,-119.3490955,0,0,5.0,0.0022821740903254074,2.4343190296804346e-05,0.0005051211986586902,0.0003712336520262663,0.0013814760493436468,0.023813725907848853,0.003858395662043489,0.01830607910319687,0.0016492511426084945,0.00015823073692922826,,0,8,14,23,34,2.6678,189564000.0,528711.9837563175,3.295461265317999,12.770705651428909,-1,2.0,16848.137931034482,75000,16040.32258064516,72000,0,1
23,47.0829085975452,-119.8600033,0,0,5.0,0.001985380380832055,0.0,0.000451222813825467,0.00018048912553018682,0.0013536684414764012,0.03068315134013176,0.008392744337153686,0.01899648046205216,0.003293926540925909,9.024456276509341e-05,,0,0,1,3,47,5.9568,240849000.0,255675913.05264765,329.5852093206482,27.159839541139,1,0.0,5819.75,16000,5685.172413793103,16000,0,0
24,46.7012351975452,-122.957653,0,0,5.0,0.003024560892063261,3.644049267546097e-05,0.0006194883754828365,0.0007288098535092194,0.0016398221703957437,0.039064208148094165,0.005466073901319146,0.031193061730194593,0.002405072516580424,3.644049267546097e-05,I5,3,4,5,6,194,1.1336,393549000.0,509829.7260092134,4.957542730163995,35.433334771943365,1,2.0,20729.61165048544,75000,20963.01587301588,75000,0,1
25,47.2130806975452,-123.0998193,0,0,5.0,0.005080521472392638,0.0,0.0019171779141104294,0.00047929447852760736,0.0026840490797546013,0.055885736196319015,0.006326687116564417,0.046491564417177916,0.003067484662576687,9.585889570552147e-05,,0,0,3,57,500,5.3766,421405000.0,655839.161073003,5.236561657076001,28.42553150861273,1,2.0,10877.551020408164,29000,11903.57142857143,29000,0,1
26,48.9203725975452,-122.3223483,0,0,5.0,0.002363271050372193,3.5404809743403645e-05,0.00029208968038308005,0.0005576257534586073,0.001478150806787102,0.02655360730755273,0.0031510280671629243,0.022349286150523548,0.0010532930898662584,7.080961948680729e-05,,0,0,1,30,78,6.2313,16663000.0,0.0,0.127737213476,10.83054949538829,0,1.0,6789.4915254237285,21000,5456.25,10000,0,0
27,48.7567705975452,-122.4602115,0,1,1.0182,0.002363271050372193,3.5404809743403645e-05,0.00029208968038308005,0.0005576257534586073,0.001478150806787102,0.02655360730755273,0.0031510280671629243,0.022349286150523548,0.0010532930898662584,7.080961948680729e-05,,15,27,27,44,96,0.2887,583892000.0,1338.3895309169463,1.219622086415999,28.06462818200677,1,2.0,20920.99236641221,69000,23464.634146341465,69000,0,1
28,48.7732270975452,-122.4570005,0,1,1.8853,0.002363271050372193,3.5404809743403645e-05,0.00029208968038308005,0.0005576257534586073,0.001478150806787102,0.02655360730755273,0.0031510280671629243,0.022349286150523548,0.0010532930898662584,7.080961948680729e-05,,11,27,27,42,93,0.6295,652578000.0,21188.30705841451,1.771882309912,25.446908127281656,1,2.0,20518.75,69000,24015.853658536584,69000,0,1
29,48.7173990975452,-122.502472,0,1,2.5204,0.002363271050372193,3.5404809743403645e-05,0.00029208968038308005,0.0005576257534586073,0.001478150806787102,0.02655360730755273,0.0031510280671629243,0.022349286150523548,0.0010532930898662584,7.080961948680729e-05,,6,25,27,49,101,1.195,16663000.0,0.0,0.127737213476,10.83054949538829,0,2.0,21849.495798319327,69000,23163.24675324676,69000,0,1
30,48.7646144975452,-122.4858024,1,1,0.9783,0.002363271050372193,3.5404809743403645e-05,0.00029208968038308005,0.0005576257534586073,0.001478150806787102,0.02655360730755273,0.0031510280671629243,0.022349286150523548,0.0010532930898662584,7.080961948680729e-05,,19,27,27,46,93,0.8882,16663000.0,0.0,0.127737213476,10.83054949538829,0,2.0,21123.046875,69000,23002.272727272728,69000,0,1
31,47.6251788975452,-122.3203029,1,19,0.3586,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,218,273,500,500,500,0.2251,578037000.0,0.0,0.443097605036,22.029892704879344,0,2.0,48975.62,240000,58660.06369426752,240000,1,1
32,47.6251788975452,-122.3203029,1,19,0.3586,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,218,273,500,500,500,0.2251,578037000.0,0.0,0.443097605036,22.029892704879344,0,2.0,48975.62,240000,58660.06369426752,240000,1,1
33,47.6251788975452,-122.3203029,1,19,0.3586,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,218,273,500,500,500,0.2251,578037000.0,0.0,0.443097605036,22.029892704879344,0,2.0,48975.62,240000,58660.06369426752,240000,1,1
34,47.6251788975452,-122.3203029,1,19,0.3586,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,218,273,500,500,500,0.2251,578037000.0,0.0,0.443097605036,22.029892704879344,0,2.0,48975.62,240000,58660.06369426752,240000,1,1
35,47.6251788975452,-122.3203029,1,19,0.3586,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,218,273,500,500,500,0.2251,578037000.0,0.0,0.443097605036,22.029892704879344,0,2.0,48975.62,240000,58660.06369426752,240000,1,1
36,47.6251788975452,-122.3203029,1,19,0.3586,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,218,273,500,500,500,0.2251,578037000.0,0.0,0.443097605036,22.029892704879344,0,2.0,48975.62,240000,58660.06369426752,240000,1,1
37,47.3155676975452,-122.2142107,0,2,3.7747,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,7,26,90,324,500,0.454,309280000.0,0.0,0.588506707052,34.738392540460865,1,2.0,36703.88261851016,217000,36204.137931034486,185000,0,1
38,47.2938204975452,-122.2286604,0,2,3.9738,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,10,21,74,287,500,0.7377,334201000.0,0.0,0.60369557363,33.94618705974395,1,2.0,38296.35103926097,219000,36113.08641975309,186000,0,1
39,48.0029776975452,-122.1077834,2,2,0.5533,0.0021999522563552875,2.1063372667231477e-05,0.00032999283845329316,0.000512542068235966,0.001336353976998797,0.02611624173262623,0.003384181875201857,0.019015544769028416,0.003716515088395954,8.191311592812241e-05,,1,11,30,128,500,0.4659,535855000.0,74108.19125919683,1.924567118016,19.961667783598216,0,2.0,31305.35269709544,182000,32935.66371681416,173000,0,1
40,47.6436760975452,-122.3041808,2,18,0.9069,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,38,292,500,500,500,0.3732,640383000.0,787.033111508427,1.053340696382,29.72308575082276,1,2.0,48154.22,240000,53440.77844311377,240000,0,1
41,47.8341683975452,-122.1256246,0,3,4.229,0.0021999522563552875,2.1063372667231477e-05,0.00032999283845329316,0.000512542068235966,0.001336353976998797,0.02611624173262623,0.003384181875201857,0.019015544769028416,0.003716515088395954,8.191311592812241e-05,,2,15,108,500,500,0.3266,730915000.0,475650.81740695966,9.034694907724004,20.2284658088344,0,1.0,37141.586021505376,187000,26660.377358490565,123000,0,0
42,47.7910271975452,-122.3629663,0,0,5.0,0.0021999522563552875,2.1063372667231477e-05,0.00032999283845329316,0.000512542068235966,0.001336353976998797,0.02611624173262623,0.003384181875201857,0.019015544769028416,0.003716515088395954,8.191311592812241e-05,,9,34,147,500,500,0.1472,660304000.0,0.0,1.232902064706,26.59374721254743,1,2.0,40506.65841584159,199000,36459.333333333336,187000,1,1
43,47.4111952975452,-120.303316,1,2,0.138,0.0017964245356822067,2.8974589285196883e-05,0.00046359342856315013,0.00028974589285196884,0.0010141106249818908,0.01848578796395561,0.0019123228928229943,0.015414481499724741,0.0011589835714078754,2.8974589285196883e-05,,11,14,16,18,54,0.959,16663000.0,0.0,0.127737213476,10.83054949538829,0,2.0,14769.39024390244,56000,15028.6301369863,56000,0,1
44,45.8260948975452,-120.8052204,0,0,5.0,0.0014486455164421266,0.0,0.00014486455164421265,0.00014486455164421265,0.0011589164131537012,0.02506156743444879,0.004490801100970592,0.01796320440388237,0.002607561929595828,0.00014486455164421265,,2,2,2,2,9,0.9033,16663000.0,0.0,0.127737213476,10.83054949538829,0,0.0,3604.814814814815,7200,4507.692307692308,7200,0,0
45,46.5475775975452,-122.8791994,0,1,4.6782,0.003024560892063261,3.644049267546097e-05,0.0006194883754828365,0.0007288098535092194,0.0016398221703957437,0.039064208148094165,0.005466073901319146,0.031193061730194593,0.002405072516580424,3.644049267546097e-05,I5,0,0,0,7,107,12.2314,452621000.0,8166526.5812218785,41.19736062123601,34.5315127499353,1,0.0,18119.90099009901,75000,17712.972972972973,61000,0,0
46,46.5844371975452,-122.8853267,0,0,5.0,0.003024560892063261,3.644049267546097e-05,0.0006194883754828365,0.0007288098535092194,0.0016398221703957437,0.039064208148094165,0.005466073901319146,0.031193061730194593,0.002405072516580424,3.644049267546097e-05,I5,0,0,2,6,129,9.7849,350762000.0,6591452.903332699,21.154603097686003,32.94459937374739,1,1.0,18439.622641509435,75000,20191.35135135135,64000,0,0
47,46.8879567975452,-122.3009198,0,1,2.4744,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,0,0,0,15,469,14.209,643695000.0,6180867.216952138,211.5049466352442,31.772267068990704,1,0.0,6101.363636363636,13000,3975.4545454545455,8900,0,0
48,47.4055262975452,-120.2888516,1,2,0.6445,0.0005597145455817533,6.996431819771916e-05,0.0,6.996431819771916e-05,0.000419785909186315,0.01343314909396208,0.0009095361365703492,0.011963898411809977,0.0005597145455817533,6.996431819771916e-05,,7,14,16,18,54,0.5633,303467000.0,622.3102675276646,0.906383711448,16.61036918618472,-1,2.0,14655.432098765432,56000,15088.42857142857,56000,0,1
49,47.6255786975452,-120.2276378,0,0,5.0,0.0005597145455817533,6.996431819771916e-05,0.0,6.996431819771916e-05,0.000419785909186315,0.01343314909396208,0.0009095361365703492,0.011963898411809977,0.0005597145455817533,6.996431819771916e-05,,0,1,3,28,55,4.2087,16663000.0,0.0,0.127737213476,10.83054949538829,0,0.0,4782.5,10000,4661.111111111111,7300,0,0
50,47.8615956975452,-121.9776053,0,0,5.0,0.0021999522563552875,2.1063372667231477e-05,0.00032999283845329316,0.000512542068235966,0.001336353976998797,0.02611624173262623,0.003384181875201857,0.019015544769028416,0.003716515088395954,8.191311592812241e-05,,4,4,17,331,500,0.0825,584458000.0,902510.0742949388,6.267868670624,19.253764756187,0,2.0,17246.024096385543,51000,20952.63157894737,46000,0,1
51,47.1180105975452,-122.2938197,0,0,5.0,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,1,15,30,154,500,1.1899,301664000.0,1753.089453949428,1.275464404778,28.32422967103552,1,2.0,37854.16666666666,200000,34776.086956521736,97000,0,1
52,47.1585153975452,-122.039416,0,2,3.8266,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,0,1,3,91,500,3.9428,480705000.0,1089789.4600879657,12.643540108464006,28.289271761755906,1,1.0,15807.58064516129,61000,10537.037037037036,27000,0,0
53,47.1774151975452,-122.1848508,0,3,2.3434,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,0,8,32,197,500,2.0058,390542000.0,509.93774624653446,1.243500178504,22.14060145535579,0,2.0,32356.23188405797,188000,35304.6875,104000,0,1
54,47.1453002975452,-122.258855,0,3,3.9323,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,7,17,31,167,500,1.2371,16663000.0,0.0,0.127737213476,10.83054949538829,0,2.0,38703.187250996016,219000,35348.54368932039,104000,1,1
55,47.1453002975452,-122.258855,0,3,3.9323,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,7,17,31,167,500,1.2371,16663000.0,0.0,0.127737213476,10.83054949538829,0,2.0,38703.187250996016,219000,35348.54368932039,104000,1,1
56,47.1453002975452,-122.258855,0,3,3.9323,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,7,17,31,167,500,1.2371,16663000.0,0.0,0.127737213476,10.83054949538829,0,2.0,38703.187250996016,219000,35348.54368932039,104000,1,1
57,47.1638282975452,-122.4841219,0,9,2.2181,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,4,31,108,175,500,1.1903,581020000.0,989.4513842773612,1.599631782958,34.03839901657691,1,2.0,42573.07486631016,219000,47727.63157894737,190000,0,1
58,47.2433837975452,-122.3565415,0,4,3.1494,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,2,47,125,244,500,0.625,942609000.0,230639.9110298663,5.154739307338,35.3607136207458,1,2.0,39663.1,219000,43690.50632911392,219000,0,1
59,47.2419124975452,-122.4153676,0,5,1.1431,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,36,74,127,231,500,0.4132,979018000.0,64252.7702812351,6.070989469293994,36.027614824231854,2,2.0,40617.78,219000,44955.333333333336,219000,1,1
60,47.0938385975452,-122.6257477,0,0,5.0,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,2,3,24,174,500,0.0165,16663000.0,0.0,0.127737213476,10.83054949538829,0,2.0,43645.833333333336,170000,42267.46031746032,146000,0,1
61,47.1385048975452,-122.5255984,0,8,2.0351,0.006015165173126889,4.029906145606872e-05,0.0006044859218410308,0.0013871361153825759,0.0039832440744472135,0.04105201760432685,0.006587836046449971,0.028932605122222812,0.005531576435654065,0.00031602948194495997,,3,13,87,180,500,1.4364,600856000.0,0.0,1.605214045673999,36.177649603618285,2,2.0,45064.24242424242,219000,44000.970873786406,170000,0,1
62,47.2752862975452,-122.1555212,0,0,5.0,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,0,14,44,260,500,2.859,711287000.0,21602144.13964964,25.65564353357801,35.15989709445552,1,1.0,34973.512064343166,196000,29993.043478260868,129000,1,0
63,47.3872546975452,-122.1658606,0,6,2.1581,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,3,31,118,500,500,1.448,449558000.0,18510.38623423885,1.010338972234,29.290286305693087,1,2.0,38728.78,220000,37660.86956521739,128000,0,1
64,47.4624242975452,-122.1017014,0,5,2.0555,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,1,13,145,500,500,1.9113,482389000.0,170518.57960965668,4.173834048870001,25.154546092672053,1,2.0,42587.79342723005,220000,45371.79487179488,163000,0,1
65,47.4624782975452,-122.2043609,0,5,2.0826,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,29,72,171,500,500,0.8346,685583000.0,8834.691369471668,1.133861110176,31.202084335410408,1,2.0,40961.42,234000,50495.544554455446,220000,0,1
66,47.4693727975452,-122.2535219,0,4,1.6301,0.003598806641069207,2.8362342301363267e-05,0.0003901159912772419,0.0011864021298513654,0.0019939261776392363,0.03638942031118306,0.006071681806627691,0.025832207312668068,0.0044855311918872995,0.00010328173705968133,,27,84,185,500,500,0.3033,2037715000.0,53395.6136140449,5.892584476459996,49.61645775267908,2,2.0,45146.26,240000,42050.03745318352,220000,0,1
