,Longitude,Latitude,GEOID,COUNTY,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_SCORE,RISK_RATNG,INTPTLAT,INTPTLONG,zipcode,geometry,category
408,-122.9242063,46.1459728,53015002100,Cowlitz,4303.0,855601000.0,1559.22968013249,1.347674745226,40.31425498162405,Very High,46.1325245,-122.925376,98609.0,0.0004464184594999354,2
409,-122.1833792,48.1347618975452,53061052803,Snohomish,5103.0,557143000.0,4158496.828702033,5.46682594004,24.171614202583015,Relatively Moderate,48.1335519,-122.1637626,98271.0,0.0017051161835000429,2
410,-122.1850802,48.1521886289818,53061052803,Snohomish,5103.0,557143000.0,4158496.828702033,5.46682594004,24.171614202583015,Relatively Moderate,48.1335519,-122.1637626,98271.0,0.0017051161835000429,2
411,-122.169479154006,48.1242055,53061052803,Snohomish,5103.0,557143000.0,4158496.828702033,5.46682594004,24.171614202583015,Relatively Moderate,48.1335519,-122.1637626,98271.0,0.0017051161835000429,2
412,-122.169834292773,48.1242042431217,53061052803,Snohomish,5103.0,557143000.0,4158496.828702033,5.46682594004,24.171614202583015,Relatively Moderate,48.1335519,-122.1637626,98271.0,0.0017051161835000429,2
413,-122.180400177583,48.1520868003752,53061052803,Snohomish,5103.0,557143000.0,4158496.828702033,5.46682594004,24.171614202583015,Relatively Moderate,48.1335519,-122.1637626,98271.0,0.0017051161835000429,2
414,-122.18255055,48.14886195,53061052803,Snohomish,5103.0,557143000.0,4158496.828702033,5.46682594004,24.171614202583015,Relatively Moderate,48.1335519,-122.1637626,98271.0,0.0017051161835000429,2
415,-122.389441,47.9317332975452,53029972100,Island,3490.0,541909000.0,350664.24293895526,12.28420578792,26.551880516190465,Relatively High,47.9375721,-122.3934862,98236.0,0.0038978117828177778,1
416,-122.398725,48.8034720975452,53073000101,,,,,,,,,,,0.008317848158500042,1
417,-122.4854676,48.8330292975452,53073000101,,,,,,,,,,,0.008317848158500042,1
418,-122.485258174628,48.8328873510635,53073000101,,,,,,,,,,,0.008317848158500042,1
419,-122.48542845,48.83304115,53073000101,,,,,,,,,,,0.008317848158500042,1
420,-122.4495015,47.2647642975452,53053061502,,,,,,,,,,,7.310545799999414e-05,2
421,-122.4504711,47.2627511975452,53053061502,,,,,,,,,,,7.310545799999414e-05,2
422,-122.4592936,48.0008468975452,53029971900,Island,3750.0,549200000.0,335623.4194904179,19.90729827007401,26.22266903833865,Relatively High,48.0597386,-122.4798471,98260.0,0.00631510126510935,1
423,-122.6898814,45.7074263975452,53011040908,Clark,6161.0,702451000.0,8265.363705463033,1.69298391062,21.99127523068882,Relatively Moderate,45.7037102,-122.6921321,98685.0,0.0005041366240000094,2
424,-118.7368121,48.6419129975452,53019970200,Ferry,3126.0,399140000.0,0.0,344.99696022798406,25.78780271581717,Relatively High,48.6432466,-118.664512,99166.0,0.109659105791,0
425,-118.6846743,48.6512544975452,53019970200,Ferry,3126.0,399140000.0,0.0,344.99696022798406,25.78780271581717,Relatively High,48.6432466,-118.664512,99166.0,0.109659105791,0
426,-118.7338405,48.6408281975452,53019970200,Ferry,3126.0,399140000.0,0.0,344.99696022798406,25.78780271581717,Relatively High,48.6432466,-118.664512,99166.0,0.109659105791,0
427,-118.607931792353,48.8015102095677,53019970200,Ferry,3126.0,399140000.0,0.0,344.99696022798406,25.78780271581717,Relatively High,48.6432466,-118.664512,99166.0,0.109659105791,0
428,-118.388315,46.0382253975452,53071920302,,,,,,,,,,,0.0003418670850000249,2
429,-118.389017949472,46.045487200006,53071920302,,,,,,,,,,,0.0003418670850000249,2
430,-122.6793859,48.4924590975452,53057940201,,,,,,,,,,,0.00043046061140459576,2
431,-122.6847293,48.4949786975452,53057940201,,,,,,,,,,,0.00043046061140459576,2
432,-122.131077,47.7618112975452,53033032320,King,4205.0,640659000.0,8887.963785754891,3.711966095103998,23.83544415351828,Relatively Moderate,47.7564769,-122.1244452,98072.0,0.0011659527165000048,2
433,-122.1323705,47.7617506975452,53033032320,King,4205.0,640659000.0,8887.963785754891,3.711966095103998,23.83544415351828,Relatively Moderate,47.7564769,-122.1244452,98072.0,0.0011659527165000048,2
434,-122.897503,47.6937719975452,53031950702,Jefferson,2131.0,262033000.0,4802275.396401437,1542.5715398139764,23.01940802413468,Relatively Moderate,47.7421905,-123.8061487,98363.0,0.4832965472703945,0
435,-124.3325352,47.5351927975452,53031950702,Jefferson,2131.0,262033000.0,4802275.396401437,1542.5715398139764,23.01940802413468,Relatively Moderate,47.7421905,-123.8061487,98363.0,0.4832965472703945,0
436,-124.3711642,47.6053903975452,53031950702,Jefferson,2131.0,262033000.0,4802275.396401437,1542.5715398139764,23.01940802413468,Relatively Moderate,47.7421905,-123.8061487,98363.0,0.4832965472703945,0
437,-117.3653794,46.8901877975452,53075000800,Whitman,3521.0,468947000.0,21118573.516999494,136.99688886081793,14.278213931482409,Relatively Low,46.8834457,-117.4275753,99111.0,0.04190931213150012,0
438,-117.3638373,46.8883472975452,53075000800,Whitman,3521.0,468947000.0,21118573.516999494,136.99688886081793,14.278213931482409,Relatively Low,46.8834457,-117.4275753,99111.0,0.04190931213150012,0
439,-117.3640119,46.8907301975452,53075000800,Whitman,3521.0,468947000.0,21118573.516999494,136.99688886081793,14.278213931482409,Relatively Low,46.8834457,-117.4275753,99111.0,0.04190931213150012,0
440,-117.3640078,46.8887041975452,53075000800,Whitman,3521.0,468947000.0,21118573.516999494,136.99688886081793,14.278213931482409,Relatively Low,46.8834457,-117.4275753,99111.0,0.04190931213150012,0
441,-117.3717069,47.6633056975452,53063014500,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998898,2
442,-117.410771525081,47.6548462502035,53063014500,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998898,2
443,-117.35715865,47.65705535,53063014500,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998898,2
444,-117.40027015,47.6548082,53063014500,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998898,2
445,-117.41094018381,47.6538257902174,53063014500,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998898,2
446,-117.3574871,47.66215575,53063014500,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998898,2
447,-117.36069245,47.6545241,53063014500,Spokane,2104.0,1026375000.0,830.4604201244769,3.040994950688001,14.884644964639133,Relatively Low,47.6619878,-117.373987,99202.0,0.0009515935839998898,2
448,-120.4730299,46.5810841975452,53077001502,Yakima,2804.0,159389000.0,0.0,0.6508135312,18.68608651340158,Relatively Moderate,46.5815704,-120.4858654,98902.0,0.00020499620549991885,2
449,-120.4772048,46.58488145,53077001502,Yakima,2804.0,159389000.0,0.0,0.6508135312,18.68608651340158,Relatively Moderate,46.5815704,-120.4858654,98902.0,0.00020499620549991885,2
450,-120.491473542425,46.5780510693906,53077001502,Yakima,2804.0,159389000.0,0.0,0.6508135312,18.68608651340158,Relatively Moderate,46.5815704,-120.4858654,98902.0,0.00020499620549991885,2
451,-121.9852008,47.2009477975452,53033031400,King,5780.0,751539000.0,1150212.2579965603,2.46199291657,34.06977476868883,Relatively High,47.206636,-121.9889145,98321.0,0.0007584959464999635,2
452,-122.0007665,47.2067396975452,53033031400,King,5780.0,751539000.0,1150212.2579965603,2.46199291657,34.06977476868883,Relatively High,47.206636,-121.9889145,98321.0,0.0007584959464999635,2
453,-121.9811246,47.1999342975452,53033031400,King,5780.0,751539000.0,1150212.2579965603,2.46199291657,34.06977476868883,Relatively High,47.206636,-121.9889145,98321.0,0.0007584959464999635,2
454,-121.982045826014,47.199647550547,53033031400,King,5780.0,751539000.0,1150212.2579965603,2.46199291657,34.06977476868883,Relatively High,47.206636,-121.9889145,98321.0,0.0007584959464999635,2
455,-121.984594287216,47.2007264501725,53033031400,King,5780.0,751539000.0,1150212.2579965603,2.46199291657,34.06977476868883,Relatively High,47.206636,-121.9889145,98321.0,0.0007584959464999635,2
456,-121.989630870251,47.1997932999169,53033031400,King,5780.0,751539000.0,1150212.2579965603,2.46199291657,34.06977476868883,Relatively High,47.206636,-121.9889145,98321.0,0.0007584959464999635,2
457,-122.3371813,47.2338613975452,53053940012,,,,,,,,,,,0.0002916060190000322,2
458,-122.356549576694,47.2391243026061,53053940012,,,,,,,,,,,0.0002916060190000322,2
459,-119.0514345,48.9452061975452,53047970303,,,,,,,,,,,0.226422320468717,0
460,-119.0245874,48.5595303975452,53047970303,,,,,,,,,,,0.226422320468717,0
461,-121.8861402,45.6928745975452,53059950300,Skamania,2010.0,182085000.0,29646.85332426928,30.08789758155801,16.638216878927224,Relatively Low,45.730763,-121.9349536,98610.0,0.00947385199241394,1
462,-121.8813558,45.6949392975452,53059950300,Skamania,2010.0,182085000.0,29646.85332426928,30.08789758155801,16.638216878927224,Relatively Low,45.730763,-121.9349536,98610.0,0.00947385199241394,1
463,-122.7050677,45.8504322975452,53011040301,Clark,1471.0,134653000.0,2076112.434570024,10.95481992223,15.467578292753297,Relatively Low,45.8446744,-122.707967,98642.0,0.003387505304999973,1
464,-122.684111328359,45.817227649725,53011040301,Clark,1471.0,134653000.0,2076112.434570024,10.95481992223,15.467578292753297,Relatively Low,45.8446744,-122.707967,98642.0,0.003387505304999973,1
465,-122.70064345,45.85314085,53011040301,Clark,1471.0,134653000.0,2076112.434570024,10.95481992223,15.467578292753297,Relatively Low,45.8446744,-122.707967,98642.0,0.003387505304999973,1
466,-122.700926,45.85280155,53011040301,Clark,1471.0,134653000.0,2076112.434570024,10.95481992223,15.467578292753297,Relatively Low,45.8446744,-122.707967,98642.0,0.003387505304999973,1
467,-122.7491203,48.9977979975452,53073010409,,,,,,,,,,,0.0008145713037768256,2
468,-122.7495127,48.9978201975452,53073010409,,,,,,,,,,,0.0008145713037768256,2
469,-122.750156,48.9973784975452,53073010409,,,,,,,,,,,0.0008145713037768256,2
470,-122.7493052,48.9984848975452,53073010409,,,,,,,,,,,0.0008145713037768256,2
471,-122.7489187,48.99839625,53073010409,,,,,,,,,,,0.0008145713037768256,2
472,-122.74935645003,48.9987049500007,53073010409,,,,,,,,,,,0.0008145713037768256,2
473,-122.751408263571,48.9954656496533,53073010409,,,,,,,,,,,0.0008145713037768256,2
474,-122.2146149,48.8242410975452,53073010101,,,,,,,,,,,0.038129603716499705,0
475,-122.1393321,48.9168152975452,53073010101,,,,,,,,,,,0.038129603716499705,0
476,-122.2175438,48.8263793975452,53073010101,,,,,,,,,,,0.038129603716499705,0
477,-122.0775733,48.9239194975452,53073010101,,,,,,,,,,,0.038129603716499705,0
478,-122.1363437,48.9174760975452,53073010101,,,,,,,,,,,0.038129603716499705,0
479,-122.2871684,48.8433354975452,53073010101,,,,,,,,,,,0.038129603716499705,0
480,-122.4630397,48.7561324975452,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
481,-122.471262,48.7447840975452,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
482,-122.469814,48.7535860975452,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
483,-122.4639132,48.7553262975452,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
484,-122.475183,48.7474330975452,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
485,-122.471253624404,48.7448076336213,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
486,-122.469906,48.753613,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
487,-122.475198612195,48.7474358498797,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
488,-122.463929704024,48.7554107669059,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
489,-122.4701027,48.753535,53073000501,Whatcom,5189.0,590145000.0,0.0,0.981411824292,25.08271287821981,Relatively High,48.7564834,-122.468299,98225.0,0.0003094460234999418,2
490,-122.4205524,47.1920392975452,53053063302,,,,,,,,,,,0.00017743435600003164,2
491,-123.3684381,46.1980084975452,53069950100,Wahkiakum,3978.0,400566000.0,2604000.0,263.0060066964199,73.47947960047803,Very High,46.2946377,-123.4244583,98647.0,0.08360103566755646,0
492,-123.3656383,46.1971819975452,53069950100,Wahkiakum,3978.0,400566000.0,2604000.0,263.0060066964199,73.47947960047803,Very High,46.2946377,-123.4244583,98647.0,0.08360103566755646,0
493,-118.6687693,46.0404941975452,53071920100,Walla Walla,4880.0,526804000.0,0.0,568.2386065015778,18.310147768528815,Relatively Moderate,46.142704,-118.3602231,99362.0,0.171456674583447,0
494,-118.1536189,46.2702514975452,53071920100,Walla Walla,4880.0,526804000.0,0.0,568.2386065015778,18.310147768528815,Relatively Moderate,46.142704,-118.3602231,99362.0,0.171456674583447,0
495,-118.1410607,46.2702849975452,53071920100,Walla Walla,4880.0,526804000.0,0.0,568.2386065015778,18.310147768528815,Relatively Moderate,46.142704,-118.3602231,99362.0,0.171456674583447,0
496,-118.6681095,46.0407103975452,53071920100,Walla Walla,4880.0,526804000.0,0.0,568.2386065015778,18.310147768528815,Relatively Moderate,46.142704,-118.3602231,99362.0,0.171456674583447,0
497,-120.0206434,46.3089844975452,53077002006,,,,,,,,,,,0.0005711788300000204,2
498,-120.0206192,46.3082340975452,53077002006,,,,,,,,,,,0.0005711788300000204,2
499,-119.8536569,47.2330617975452,53025010600,Grant,6848.0,434354000.0,1713892.9806303456,3.253760704910001,21.127523269303847,Relatively Moderate,47.2361864,-119.8562646,98848.0,0.0009990612435000425,2
500,-122.9060941,46.1848835975452,53015000901,,,,,,,,,,,0.00043778581950007554,2
501,-122.2200035,47.4795601975452,53033026003,,,,,,,,,,,0.00013424830349997464,2
502,-122.2799451,47.8833478975452,53061041901,Snohomish,4073.0,462460000.0,54775.50844615313,3.415915050666,26.228611129958335,Relatively High,47.901657,-122.2789279,98275.0,0.0010611858369999488,2
503,-122.2722952,47.8749725975452,53061041901,Snohomish,4073.0,462460000.0,54775.50844615313,3.415915050666,26.228611129958335,Relatively High,47.901657,-122.2789279,98275.0,0.0010611858369999488,2
504,-121.8133377,47.8621322975452,53061053802,Snohomish,5394.0,483199000.0,2209998.8260190487,8.69053246527,20.652493113283768,Relatively Moderate,47.862844,-121.8287365,98272.0,0.0027040415680000033,1
505,-121.8306133,47.8585254975452,53061053802,Snohomish,5394.0,483199000.0,2209998.8260190487,8.69053246527,20.652493113283768,Relatively Moderate,47.862844,-121.8287365,98272.0,0.0027040415680000033,1
506,-121.8174725,47.8618202975452,53061053802,Snohomish,5394.0,483199000.0,2209998.8260190487,8.69053246527,20.652493113283768,Relatively Moderate,47.862844,-121.8287365,98272.0,0.0027040415680000033,1
507,-121.8075793,47.8623805975452,53061053802,Snohomish,5394.0,483199000.0,2209998.8260190487,8.69053246527,20.652493113283768,Relatively Moderate,47.862844,-121.8287365,98272.0,0.0027040415680000033,1
508,-122.8914419,47.0399304975452,53067010300,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.00046953862649997514,2
509,-122.8688457,47.0452087975452,53067010300,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.00046953862649997514,2
510,-122.8683395,47.0456812975452,53067010300,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.00046953862649997514,2
511,-122.8722631,47.0462110975452,53067010300,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.00046953862649997514,2
512,-122.8450987,47.0445272975452,53067010300,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.00046953862649997514,2
513,-122.8447731,47.0470090975452,53067010300,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.00046953862649997514,2
514,-122.890746590125,47.039305449935,53067010300,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.00046953862649997514,2
515,-122.868326480192,47.045691948297,53067010300,Thurston,5064.0,689203000.0,6792.921553899828,1.532849650528,25.038159659604585,Relatively High,47.0447883,-122.8734533,98506.0,0.00046953862649997514,2
516,-119.999631,46.3278759975452,53077002003,,,,,,,,,,,0.000627098015500012,2
517,-120.0185777,46.3298724975452,53077002003,,,,,,,,,,,0.000627098015500012,2
518,-119.9952295,46.3256792975452,53077002003,,,,,,,,,,,0.000627098015500012,2
519,-120.0125136,46.3296095975452,53077002003,,,,,,,,,,,0.000627098015500012,2
520,-120.3275735,46.3751781975452,53077940005,Yakima,4695.0,301423000.0,2271179.840202444,1.982720256848,23.781331966796177,Relatively Moderate,46.3731394,-120.3161842,98953.0,0.0006019689999999684,2
521,-120.3247196,46.3748820975452,53077940005,Yakima,4695.0,301423000.0,2271179.840202444,1.982720256848,23.781331966796177,Relatively Moderate,46.3731394,-120.3161842,98953.0,0.0006019689999999684,2
522,-120.3178209,46.3751946975452,53077940005,Yakima,4695.0,301423000.0,2271179.840202444,1.982720256848,23.781331966796177,Relatively Moderate,46.3731394,-120.3161842,98953.0,0.0006019689999999684,2
523,-120.32144075,46.3753833,53077940005,Yakima,4695.0,301423000.0,2271179.840202444,1.982720256848,23.781331966796177,Relatively Moderate,46.3731394,-120.3161842,98953.0,0.0006019689999999684,2
524,-120.320488,46.3753459,53077940005,Yakima,4695.0,301423000.0,2271179.840202444,1.982720256848,23.781331966796177,Relatively Moderate,46.3731394,-120.3161842,98953.0,0.0006019689999999684,2
525,-120.3205486,46.37483215,53077940005,Yakima,4695.0,301423000.0,2271179.840202444,1.982720256848,23.781331966796177,Relatively Moderate,46.3731394,-120.3161842,98953.0,0.0006019689999999684,2
526,-122.27573,46.5538927975452,53041971900,Lewis,2931.0,291164000.0,4654050.139131148,208.52567356417393,33.996132834395894,Relatively High,46.5148965,-122.1671403,98336.0,0.06674440175600013,0
527,-122.2739374,46.5530353975452,53041971900,Lewis,2931.0,291164000.0,4654050.139131148,208.52567356417393,33.996132834395894,Relatively High,46.5148965,-122.1671403,98336.0,0.06674440175600013,0
528,-121.9893426,47.2141050975452,53033031502,King,3876.0,447544000.0,15325916.747728605,396.1178229470456,27.70671896536436,Relatively High,47.2402889,-121.6344475,98022.0,0.12295790691049993,0
529,-121.982079123932,47.1991650996869,53033031502,King,3876.0,447544000.0,15325916.747728605,396.1178229470456,27.70671896536436,Relatively High,47.2402889,-121.6344475,98022.0,0.12295790691049993,0
530,-121.979438506766,47.1990443975728,53033031502,King,3876.0,447544000.0,15325916.747728605,396.1178229470456,27.70671896536436,Relatively High,47.2402889,-121.6344475,98022.0,0.12295790691049993,0
531,-121.9894275,47.227912,53033031502,King,3876.0,447544000.0,15325916.747728605,396.1178229470456,27.70671896536436,Relatively High,47.2402889,-121.6344475,98022.0,0.12295790691049993,0
532,-120.4537074,47.5196788975452,53007960600,Chelan,4064.0,443034000.0,1305319.9758740873,3.506757515328,23.52897735354086,Relatively Moderate,47.5090841,-120.4640038,98815.0,0.0011373406105000575,2
533,-120.454344,47.5201804975452,53007960600,Chelan,4064.0,443034000.0,1305319.9758740873,3.506757515328,23.52897735354086,Relatively Moderate,47.5090841,-120.4640038,98815.0,0.0011373406105000575,2
534,-122.7412698,47.0609871975452,53067012330,Thurston,4246.0,394803000.0,4800.606754165483,1.224012452258,19.129632595833428,Relatively Moderate,47.0571389,-122.7532346,98503.0,0.0003771464260000113,2
535,-122.7604415,47.0580377975452,53067012330,Thurston,4246.0,394803000.0,4800.606754165483,1.224012452258,19.129632595833428,Relatively Moderate,47.0571389,-122.7532346,98503.0,0.0003771464260000113,2
536,-122.7639713,47.0572156975452,53067012330,Thurston,4246.0,394803000.0,4800.606754165483,1.224012452258,19.129632595833428,Relatively Moderate,47.0571389,-122.7532346,98503.0,0.0003771464260000113,2
537,-122.3345438,47.5495204975452,53033010900,King,1287.0,895881000.0,8905.793107199383,1.845467945683999,38.43464168802576,Very High,47.5408335,-122.3175563,98108.0,0.0006934023585001077,2
538,-122.3213008,47.54724915,53033010900,King,1287.0,895881000.0,8905.793107199383,1.845467945683999,38.43464168802576,Very High,47.5408335,-122.3175563,98108.0,0.0006934023585001077,2
539,-122.326884286335,47.5458898996376,53033010900,King,1287.0,895881000.0,8905.793107199383,1.845467945683999,38.43464168802576,Very High,47.5408335,-122.3175563,98108.0,0.0006934023585001077,2
540,-122.3199799,47.5385951,53033010900,King,1287.0,895881000.0,8905.793107199383,1.845467945683999,38.43464168802576,Very High,47.5408335,-122.3175563,98108.0,0.0006934023585001077,2
541,-122.32579215,47.54656575,53033010900,King,1287.0,895881000.0,8905.793107199383,1.845467945683999,38.43464168802576,Very High,47.5408335,-122.3175563,98108.0,0.0006934023585001077,2
542,-122.2332735,47.7560094975452,53033021702,,,,,,,,,,,0.00036352479150007517,2
543,-122.2376295,47.75669755,53033021702,,,,,,,,,,,0.00036352479150007517,2
544,-122.247160413656,47.7583642496028,53033021702,,,,,,,,,,,0.00036352479150007517,2
545,-122.5014136,48.3904864975452,53057940802,,,,,,,,,,,0.003737291334009523,1
546,-122.51837505,48.45660425,53057940802,,,,,,,,,,,0.003737291334009523,1
547,-122.518478101354,48.4570883140085,53057940802,,,,,,,,,,,0.003737291334009523,1
548,-123.0039779,48.0201382975452,53009002302,,,,,,,,,,,0.028572224213500044,0
549,-123.1721234,48.0790118975452,53009001800,Clallam,2739.0,272610000.0,578625.8674299795,85.45132629701999,18.12389778487484,Relatively Moderate,47.9918712,-123.1919816,98362.0,0.026810507448500106,0
550,-123.1562383,48.0764367975452,53009001800,Clallam,2739.0,272610000.0,578625.8674299795,85.45132629701999,18.12389778487484,Relatively Moderate,47.9918712,-123.1919816,98362.0,0.026810507448500106,0
551,-122.291978,47.2053531975452,53053940010,Pierce,3985.0,395194000.0,470360.69904644863,3.430291944738,30.891889828615597,Relatively High,47.2059958,-122.301554,98371.0,0.0010749831920001116,2
552,-122.292788,47.2055972975452,53053940010,Pierce,3985.0,395194000.0,470360.69904644863,3.430291944738,30.891889828615597,Relatively High,47.2059958,-122.301554,98371.0,0.0010749831920001116,2
553,-122.4750012,48.7297252975452,53073001204,,,,,,,,,,,0.0002040133314999389,2
554,-122.4702395,48.73327165,53073001204,,,,,,,,,,,0.0002040133314999389,2
555,-122.2940514,47.1876782975452,53053073404,Pierce,6099.0,741495000.0,7570.970189181177,2.459771671764,33.901840639826666,Relatively High,47.1826415,-122.3069138,98371.0,0.0007629833234999915,2
556,-122.293253023692,47.1888392073308,53053073404,Pierce,6099.0,741495000.0,7570.970189181177,2.459771671764,33.901840639826666,Relatively High,47.1826415,-122.3069138,98371.0,0.0007629833234999915,2
557,-122.1059361,48.0040983975452,53061052604,Snohomish,4240.0,396327000.0,8366.943998599741,1.42129165526,22.99129912201314,Relatively Moderate,47.9987176,-122.0936685,98205.0,0.0007013063265000364,2
558,-122.1041925,48.0049940975452,53061052604,Snohomish,4240.0,396327000.0,8366.943998599741,1.42129165526,22.99129912201314,Relatively Moderate,47.9987176,-122.0936685,98205.0,0.0007013063265000364,2
559,-122.1044407,48.0035469975452,53061052604,Snohomish,4240.0,396327000.0,8366.943998599741,1.42129165526,22.99129912201314,Relatively Moderate,47.9987176,-122.0936685,98205.0,0.0007013063265000364,2
560,-122.104387889419,48.0050583972473,53061052604,Snohomish,4240.0,396327000.0,8366.943998599741,1.42129165526,22.99129912201314,Relatively Moderate,47.9987176,-122.0936685,98205.0,0.0007013063265000364,2
561,-121.9755167,45.6398841975452,53059950200,Skamania,4264.0,461298000.0,640541.2649378133,128.92974355727995,21.24422456566064,Relatively Moderate,45.6637841,-122.084759,97014.0,0.040410143293918954,0
562,-122.9783507,46.7283603975452,53041970300,Lewis,4973.0,492654000.0,1321895.1878485496,5.769665043740003,44.89099340480144,Very High,46.7490901,-123.0037393,98531.0,0.001828427050999999,2
563,-122.9789185,46.7276393975452,53041970300,Lewis,4973.0,492654000.0,1321895.1878485496,5.769665043740003,44.89099340480144,Very High,46.7490901,-123.0037393,98531.0,0.001828427050999999,2
564,-122.9809835,46.7292004975452,53041970300,Lewis,4973.0,492654000.0,1321895.1878485496,5.769665043740003,44.89099340480144,Very High,46.7490901,-123.0037393,98531.0,0.001828427050999999,2
565,-122.979554446678,46.7278896860238,53041970300,Lewis,4973.0,492654000.0,1321895.1878485496,5.769665043740003,44.89099340480144,Very High,46.7490901,-123.0037393,98531.0,0.001828427050999999,2
566,-119.2818444,46.3007044975452,53005010204,,,,,,,,,,,0.00010449114149993426,2
567,-120.2778035,46.4060911975452,53077002201,,,,,,,,,,,0.007168526939999976,1
568,-120.2586085,46.4009055975452,53077002201,,,,,,,,,,,0.007168526939999976,1
569,-120.276684716256,46.4045561500246,53077002201,,,,,,,,,,,0.007168526939999976,1
570,-122.3151932,47.5241334975452,53033011200,King,3906.0,526242000.0,6403.490982054317,1.070262002634,61.49708454023731,Very High,47.5296655,-122.3262393,98108.0,0.0003139651675000369,2
571,-122.0107703,48.0715126975452,53061053603,Snohomish,3848.0,369941000.0,1777700.8359860508,15.849638451984,19.730287730888723,Relatively Moderate,48.0468123,-122.0181379,98258.0,0.005000718032499894,1
572,-122.0089862,48.0721579975452,53061053603,Snohomish,3848.0,369941000.0,1777700.8359860508,15.849638451984,19.730287730888723,Relatively Moderate,48.0468123,-122.0181379,98258.0,0.005000718032499894,1
573,-122.2276006,47.6208689975452,53033024200,King,2953.0,499008000.0,7300.710485245008,1.430888606572,22.81319648332077,Relatively Moderate,47.634866,-122.2402688,98039.0,0.0018156729319998926,2
574,-119.2463028,47.1020658975452,53025011002,,,,,,,,,,,0.00921735403650024,1
575,-119.2640269,47.1167744975452,53025011002,,,,,,,,,,,0.00921735403650024,1
576,-119.2442268,47.1015071975452,53025011002,,,,,,,,,,,0.00921735403650024,1
577,-119.2452244,47.1019341975452,53025011002,,,,,,,,,,,0.00921735403650024,1
578,-119.269576018916,47.130665193954,53025011002,,,,,,,,,,,0.00921735403650024,1
579,-120.5416555,46.9757505975452,53037975402,Kittitas,4855.0,499900000.0,1274945.4761512333,5.477183898394,25.531337866210556,Relatively High,46.9813828,-120.5169346,98926.0,0.0016813760184999846,2
580,-120.5381169,46.9706967975452,53037975402,Kittitas,4855.0,499900000.0,1274945.4761512333,5.477183898394,25.531337866210556,Relatively High,46.9813828,-120.5169346,98926.0,0.0016813760184999846,2
