,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
185,240,47.5781144,-122.2976155,3 B,47.5905257,-122.3035394,0.9019,I5
186,1128,47.7744671,-122.3430998,177,47.7696559,-122.3218213,1.0437,I5
187,246,47.9216346,-122.2289414,nan,47.9179427,-122.2074451,1.0287,I5
188,2129,48.1524564,-122.2108171,206,48.1574791,-122.1898732,1.027,I5
189,668,48.1522121,-122.2108212,206,48.1574791,-122.1898732,1.033,I5
190,2203,47.8903157,-122.2583499,186,47.8790697,-122.2369578,1.2609,I5
191,2062,47.8960717,-122.2516026,186,47.8847509,-122.2304597,1.2549,I5
192,1536,47.5781015,-122.2964748,3 B,47.5905257,-122.3035394,0.9204,I5
193,376,47.6452076,-122.3453314,168 A,47.6461934,-122.3229546,1.045,I5
194,58,47.5462427,-122.2758751,161,47.5421855,-122.3038874,1.3377,I5
195,309,47.9185883,-122.2318729,nan,47.9179427,-122.2074451,1.1333,I5
196,1578,47.4672016,-122.2875224,154 B,47.4715907,-122.2689543,0.9198,I5
197,1315,47.5366833,-122.2705044,161,47.5421855,-122.3038874,1.6046,I5
198,2029,47.5379571,-122.2707983,161,47.5421855,-122.3038874,1.5725,I5
199,2030,47.5409734,-122.2720034,161,47.5421855,-122.3038874,1.4911,I5
200,974,47.8498622,-122.2823082,183,47.8432874,-122.2589343,1.1765,I5
201,1514,47.8502913,-122.2822637,183,47.8432874,-122.2589343,1.1864,I5
202,1205,47.5177035,-122.315391,158,47.510988,-122.2842042,1.5292,I5
203,1085,47.904627,-122.2448941,nan,47.8941447,-122.2171661,1.4762,I5
204,1015,47.4655413,-122.2882772,154 A,47.4654405,-122.2671282,0.989,I5
205,1555,47.7053592,-122.3552306,nan,47.7084293,-122.3303797,1.1761,I5
206,1321,47.7108721,-122.2997099,174,47.7185219,-122.3242863,1.2602,I5
207,1882,47.7117909,-122.2993274,174,47.7185219,-122.3242863,1.2514,I5
208,1790,47.8400346,-122.2982743,nan,47.8232296,-122.2759209,1.5584,I5
209,1529,47.7772859,-122.3469048,177,47.7696559,-122.3218213,1.2799,I5
210,2036,47.8236825,-122.2368623,nan,47.8266112,-122.2548267,0.8585,I5
211,1209,47.6189344,-122.3563495,165 B,47.6127312,-122.3306233,1.274,I5
212,856,47.8749726,-122.2722952,183,47.8537439,-122.2555751,1.6608,I5
213,1607,47.7338402,-122.3551619,175,47.7372913,-122.3268554,1.3383,I5
214,1668,47.7153482,-122.2972302,174,47.7185219,-122.3242863,1.2781,I5
215,2086,47.8644383,-122.2811094,183,47.8537439,-122.2555751,1.397,I5
216,931,47.6622945,-122.3497221,nan,47.6583538,-122.3219783,1.321,I5
217,855,47.7320516,-122.3552534,175,47.7372913,-122.3268554,1.3699,I5
218,508,47.5322036,-122.3364092,162,47.5487775,-122.3120687,1.6143,I5
219,2127,47.5638956,-122.2864094,162,47.5487775,-122.3120687,1.59,I5
220,1324,47.6623704,-122.349873,nan,47.6583538,-122.3219783,1.3289,I5
221,1226,47.6623769,-122.3502307,nan,47.6583538,-122.3219783,1.3453,I5
222,1225,47.6622844,-122.350467,nan,47.6583538,-122.3219783,1.3548,I5
223,1715,47.4556678,-122.2608843,154 B,47.4564252,-122.2635066,0.1334,I5
224,2042,47.8499073,-122.2209805,183,47.8537439,-122.2555751,1.6276,I5
225,1851,47.8638715,-122.2828827,183,47.8537439,-122.2555751,1.4481,I5
226,552,47.4559566,-122.2809144,153,47.4520131,-122.2647521,0.8036,I5
227,1863,47.5695809,-122.2896628,nan,47.568698,-122.3200139,1.4178,I5
228,1484,47.4623618,-122.2921577,154 A,47.4654405,-122.2671282,1.1897,I5
229,1043,47.6815162,-122.2901868,171,47.6771537,-122.3204276,1.4403,I5
230,1003,47.8474978,-122.2938074,182,47.8398596,-122.260333,1.6414,I5
231,1883,47.7232226,-122.2933997,174,47.7185219,-122.3242863,1.4736,I5
232,978,47.6719089,-122.3541312,169,47.6708931,-122.3222684,1.4858,I5
233,1522,47.8491926,-122.2179655,183,47.8537439,-122.2555751,1.7739,I5
234,2106,47.6266688,-122.2921769,168 A,47.6324264,-122.3240054,1.5362,I5
235,2122,47.6265331,-122.292123,168 A,47.6324264,-122.3240054,1.5411,I5
236,1516,47.922085,-122.2398436,nan,47.9179427,-122.2074451,1.5289,I5
237,1504,47.6525624,-122.3550756,nan,47.6553933,-122.3224726,1.5317,I5
238,1515,47.9216083,-122.2408618,nan,47.9179427,-122.2074451,1.5697,I5
239,1249,47.70128,-122.3624902,173,47.7025195,-122.3293878,1.5433,I5
240,1673,47.6904822,-122.3628966,nan,47.6929612,-122.3296637,1.5568,I5
241,921,47.8463444,-122.3040702,nan,47.8232296,-122.2759209,2.0651,I5
242,427,47.877583,-122.1861195,nan,47.8941447,-122.2171661,1.8402,I5
243,1042,47.8468588,-122.303204,182,47.8398596,-122.260333,2.0483,I5
244,2137,47.697735,-122.2902504,171,47.6836175,-122.3226278,1.7962,I5
245,1224,47.6497451,-122.3580442,168 B,47.6466548,-122.3229034,1.6514,I5
246,2027,47.4882588,-122.3120704,157,47.5035218,-122.278266,1.9001,I5
247,930,47.4580803,-122.2436104,1,47.4623828,-122.2498889,0.4181,I5
248,64,47.7648822,-122.3646583,176,47.7590893,-122.3270736,1.7929,I5
249,1920,47.6908406,-122.3663381,nan,47.6929612,-122.3296637,1.7138,I5
250,1691,47.5028167,-122.3228168,158,47.510988,-122.2842042,1.8906,I5
251,1281,47.4682732,-122.2332293,2,47.4671548,-122.2323506,0.0876,I5
252,187,47.8833479,-122.2799451,186,47.8790697,-122.2369578,2.016,I5
253,513,47.7653139,-122.366215,176,47.7590893,-122.3270736,1.8702,I5
254,71,47.8827631,-122.2804117,186,47.8790697,-122.2369578,2.032,I5
255,1881,47.625383,-122.3662433,166,47.623249,-122.3287142,1.7558,I5
256,1087,47.8782949,-122.1805432,nan,47.8941447,-122.2171661,2.0218,I5
257,1884,47.6556678,-122.3611565,nan,47.6553933,-122.3224726,1.8025,I5
258,1533,47.4509775,-122.2954645,153,47.4520131,-122.2647521,1.4383,I5
259,456,47.450517,-122.2957912,153,47.4520131,-122.2647521,1.4555,I5
260,1254,47.668453,-122.3659216,nan,47.6680396,-122.3225548,2.0203,I5
261,1692,47.7515658,-122.2819034,176,47.7590893,-122.3270736,2.1641,I5
262,375,47.696704,-122.3723584,nan,47.6957536,-122.3293445,2.0036,I5
263,892,47.7521192,-122.2808094,176,47.7590893,-122.3270736,2.2048,I5
264,1131,47.4443858,-122.2476768,153,47.4520131,-122.2647521,0.9572,I5
265,1986,47.5382194,-122.3607236,161,47.5516486,-122.3170888,2.2391,I5
266,1601,47.8348458,-122.2113338,nan,47.8266112,-122.2548267,2.0984,I5
267,185,47.4795602,-122.2200035,3,47.4754365,-122.2038404,0.8077,I5
268,100,47.8900745,-122.285691,186,47.8790697,-122.2369578,2.3853,I5
269,1022,47.5374603,-122.3615202,161,47.5516486,-122.3170888,2.295,I5
270,1041,47.6947843,-122.3747918,nan,47.6929612,-122.3296637,2.1049,I5
271,29,47.7910272,-122.3629663,177,47.7871332,-122.3166164,2.1708,I5
272,1631,47.485231,-122.218216,4,47.4797564,-122.2011464,0.8832,I5
273,2200,47.7835257,-122.3670151,177,47.7696559,-122.3218213,2.3095,I5
274,1678,47.4839302,-122.2178258,4,47.4797564,-122.2011464,0.8314,I5
275,1819,47.6889752,-122.3763741,nan,47.6929612,-122.3296637,2.1923,I5
276,292,47.6652558,-122.3692805,nan,47.6680396,-122.3225548,2.1851,I5
277,1589,47.6634046,-122.370453,nan,47.6680396,-122.3225548,2.2542,I5
278,1660,47.6358052,-122.3758138,167,47.630516,-122.3264667,2.3291,I5
279,665,47.8932767,-122.2877669,186,47.8790697,-122.2369578,2.5535,I5
280,1897,47.4794469,-122.216514,3,47.4754365,-122.2038404,0.6542,I5
281,1751,47.4778512,-122.2166748,3,47.4754365,-122.2038404,0.6228,I5
282,1511,47.768922,-122.2691698,nan,47.778466,-122.3172563,2.3308,I5
283,1771,47.4719051,-122.2183187,nan,47.4677221,-122.2171018,0.2949,I5
