,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
0,0,48.3937603,-122.3298055,225,48.395399,-122.3304605,0.1173,I5
1,1787,48.4667514,-122.342824,230,48.4729386,-122.3423176,0.4286,I5
2,324,48.5066581,-122.337175,232,48.5034482,-122.3367715,0.2228,I5
3,1031,48.4345808,-122.3423243,227,48.431311,-122.3410553,0.2336,I5
4,321,48.7891756,-122.5141913,258,48.7867012,-122.5108612,0.2287,I5
5,880,48.5070322,-122.3372571,232,48.5034482,-122.3367715,0.2489,I5
6,1520,48.7892672,-122.5143274,258,48.7867012,-122.5108612,0.2376,I5
7,19,48.7567706,-122.4602115,254,48.7566236,-122.4617918,0.0728,I5
8,177,48.7561325,-122.4630397,254,48.7566236,-122.4617918,0.0663,I5
9,462,48.7142928,-122.4759749,250,48.7114461,-122.4754002,0.1986,I5
10,1255,48.4363355,-122.3426268,227,48.4400618,-122.3411683,0.2663,I5
11,455,48.6201067,-122.3542699,240,48.6174704,-122.354568,0.1829,I5
12,932,48.3986181,-122.3285996,225,48.395399,-122.3304605,0.2385,I5
13,1786,48.419628,-122.3361756,226,48.4208727,-122.3349356,0.1032,I5
14,1314,48.4001932,-122.3322556,225,48.4037241,-122.330937,0.2516,I5
15,1543,48.7332716,-122.4702395,252,48.7355355,-122.4675768,0.1982,I5
16,453,48.6857142,-122.3984113,246,48.6876969,-122.3988031,0.1383,I5
17,367,48.7567055,-122.4595743,254,48.7566236,-122.4617918,0.1013,I5
18,1047,48.7357917,-122.4694777,252,48.7355355,-122.4675768,0.0885,I5
19,458,48.7553263,-122.4639132,254,48.7566236,-122.4617918,0.132,I5
20,2065,48.8165044,-122.544123,260,48.8138631,-122.5446848,0.1845,I5
21,2209,48.7554108,-122.4639297,254,48.7566236,-122.4617918,0.1286,I5
22,281,48.7900868,-122.5135634,258,48.7867012,-122.5108612,0.2646,I5
23,1768,48.7870425,-122.5192014,258,48.7914687,-122.5225402,0.3419,I5
24,2126,48.9349475,-122.6661904,270,48.9381528,-122.6673073,0.2274,I5
25,2101,48.7446069,-122.4631942,253,48.7452153,-122.4659412,0.1322,I5
26,211,48.7297253,-122.4750012,252,48.7253518,-122.4737083,0.3082,I5
27,334,48.4693083,-122.3448103,230,48.4729386,-122.3423176,0.2759,I5
28,1951,48.734609,-122.4706407,252,48.7355355,-122.4675768,0.1538,I5
29,117,48.7142781,-122.4777528,250,48.7114461,-122.4754002,0.2234,I5
30,1133,48.4525136,-122.3379907,229,48.455803,-122.3415749,0.2807,I5
31,12,48.3405952,-122.3318182,221,48.3373548,-122.3344939,0.2557,I5
32,1527,48.7864101,-122.5200964,258,48.7914687,-122.5225402,0.3672,I5
33,900,48.7726819,-122.4603789,255,48.7744492,-122.4667645,0.3157,I5
34,1953,48.428828,-122.3360169,227,48.431311,-122.3410553,0.2881,I5
35,1196,48.4362121,-122.3373061,227,48.4400618,-122.3411683,0.3199,I5
36,903,48.7865904,-122.4856731,256 B,48.7827424,-122.4838669,0.2786,I5
37,1614,48.7855391,-122.5196637,258,48.7867012,-122.5108612,0.4091,I5
38,210,48.7447841,-122.471262,253,48.7452153,-122.4659412,0.2445,I5
39,2073,48.7448076,-122.4712536,253,48.7452153,-122.4659412,0.2439,I5
40,2117,48.8495673,-122.5719858,262,48.8448315,-122.5736876,0.3366,I5
41,2207,48.5561919,-122.3445446,236,48.5531648,-122.350201,0.333,I5
42,207,48.7723262,-122.4582975,255,48.7681611,-122.4622283,0.3393,I5
43,365,48.4517411,-122.3358801,229,48.455803,-122.3415749,0.3837,I5
44,13,48.3408743,-122.3410856,221,48.3453352,-122.3362734,0.3797,I5
45,1069,48.341494,-122.3413116,221,48.3453352,-122.3362734,0.3525,I5
46,2136,48.4720419,-122.336181,230,48.4729386,-122.3423176,0.2882,I5
47,1624,48.452346,-122.3350251,229,48.455803,-122.3415749,0.384,I5
48,2080,48.4603158,-122.3351618,230,48.4600072,-122.3414151,0.2876,I5
49,527,48.4750249,-122.3359529,230,48.4729386,-122.3423176,0.3256,I5
50,20,48.7732271,-122.4570005,255,48.7681611,-122.4622283,0.4238,I5
51,412,48.7737518,-122.457196,255,48.7744492,-122.4667645,0.4388,I5
52,354,48.7535861,-122.469814,254,48.7536868,-122.4622123,0.3467,I5
53,2107,48.753613,-122.469906,254,48.7536868,-122.4622123,0.3509,I5
54,2210,48.753535,-122.4701027,254,48.7536868,-122.4622123,0.36,I5
55,898,48.7908367,-122.4856571,256 B,48.7827424,-122.4838669,0.5658,I5
56,1239,48.4214447,-122.345898,226,48.4208727,-122.3349356,0.5048,I5
57,464,48.7474331,-122.475183,253,48.7452153,-122.4659412,0.4486,I5
58,2208,48.7474358,-122.4751986,253,48.7452153,-122.4659412,0.4493,I5
59,1890,48.7742226,-122.4957713,256,48.7831825,-122.4927414,0.635,I5
60,540,48.7936621,-122.486336,256 B,48.7827424,-122.4838669,0.7637,I5
61,2105,48.4066369,-122.3192327,225,48.4037241,-122.330937,0.574,I5
62,118,48.7948363,-122.4855668,256 B,48.7827424,-122.4838669,0.8401,I5
63,1180,48.433674,-122.3277503,227,48.431311,-122.3410553,0.6321,I5
64,356,48.9623359,-122.7302661,274,48.9725564,-122.7201926,0.842,I5
65,361,48.7666757,-122.4858844,255,48.7744492,-122.4667645,1.0242,I5
66,22,48.7646145,-122.4858024,255,48.7681611,-122.4622283,1.1024,I5
67,1063,48.4139382,-122.3128656,226,48.4135964,-122.3314941,0.8556,I5
68,360,48.7889621,-122.4529242,256 AB,48.7795715,-122.472452,1.1018,I5
69,355,48.7628113,-122.4416254,255,48.7681611,-122.4622283,1.0096,I5
70,571,48.4354445,-122.3192066,227,48.431311,-122.3410553,1.0427,I5
71,555,48.4275484,-122.362159,227,48.431311,-122.3410553,1.003,I5
72,2149,48.9902776,-122.7338138,275,48.9841696,-122.7328424,0.4248,I5
73,322,48.7897664,-122.4484625,256 AB,48.7795715,-122.472452,1.301,I5
74,2115,48.7607043,-122.5069745,257,48.7835877,-122.4978201,1.6369,I5
75,2081,48.7555528,-122.4876799,253,48.748834,-122.464416,1.1583,I5
76,2041,48.7603537,-122.5076043,257,48.7835877,-122.4978201,1.6679,I5
77,1210,48.9936676,-122.7321414,275,48.9841696,-122.7328424,0.6578,I5
78,67,48.4302543,-122.3653418,227,48.431311,-122.3410553,1.1171,I5
79,878,48.4300674,-122.3658507,227,48.431311,-122.3410553,1.1413,I5
80,1452,48.4353862,-122.3144299,227,48.431311,-122.3410553,1.254,I5
81,1018,48.4358632,-122.3137497,227,48.4400618,-122.3411683,1.2913,I5
82,2072,48.9945283,-122.7335875,276,48.9956575,-122.7483034,0.6724,I5
83,1120,48.4353454,-122.3130411,227,48.431311,-122.3410553,1.3156,I5
84,150,48.7891034,-122.4430444,255,48.7744492,-122.4667645,1.482,I5
85,21,48.7173991,-122.502472,250,48.7114461,-122.4754002,1.3024,I5
86,251,48.9355186,-122.7259052,274,48.9725564,-122.7201926,2.575,I5
87,2071,48.9501667,-122.7486425,274,48.9725564,-122.7201926,2.0169,I5
88,353,48.7498123,-122.4251377,254,48.7536868,-122.4622123,1.7119,I5
89,174,48.997798,-122.7491203,276,48.9956575,-122.7483034,0.1526,I5
