,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
94,715,47.0462111,-122.8722631,105 AB,47.0367972,-122.8754285,0.668,I5
95,1797,47.0179466,-122.8982576,104,47.0171169,-122.9058685,0.3635,I5
96,2090,45.9210743,-122.7605328,22,45.9236452,-122.7534494,0.3844,I5
97,2185,46.7856482,-123.0137464,88,46.7983597,-123.0095032,0.9019,I5
98,2184,46.7855746,-123.0137478,88,46.7983597,-123.0095032,0.9069,I5
99,782,46.1199233,-122.8989767,36 AB,46.113428,-122.8837037,0.8592,I5
100,2183,46.7854724,-123.0137964,88,46.7983597,-123.0095032,0.9143,I5
101,787,46.1668123,-122.911614,40,46.1606476,-122.9031227,0.5893,I5
102,184,46.1848836,-122.9060941,42,46.1802919,-122.8992668,0.4558,I5
103,1757,45.6378118,-122.6712324,1 C,45.635887,-122.6625541,0.4403,I5
104,1756,46.275887,-122.9075766,49,46.2807315,-122.9002465,0.4849,I5
105,1695,45.7170863,-122.644607,36,45.7119698,-122.6394473,0.4328,I5
106,830,47.0436272,-122.8341293,108 B,47.0456194,-122.8345641,0.1393,I5
107,1961,46.6540604,-122.9540022,76,46.6478928,-122.9632415,0.6119,I5
108,1686,46.1442124,-122.9080498,39,46.1488851,-122.8998609,0.5084,I5
109,834,47.0476336,-122.8339994,108,47.046106,-122.8322178,0.135,I5
110,1166,45.7797886,-122.6609035,11,45.7884056,-122.6749641,0.9029,I5
111,1959,46.1471333,-122.9101913,39,46.1488851,-122.8998609,0.5097,I5
112,833,47.0477589,-122.8331307,108,47.046106,-122.8322178,0.1222,I5
113,424,47.0390931,-122.8340896,108 B,47.0456194,-122.8345641,0.452,I5
114,2010,45.6787991,-122.6537436,4,45.6844439,-122.6647131,0.6584,I5
115,1182,45.6267084,-122.6830372,1 A,45.6217069,-122.6728951,0.6003,I5
116,314,47.0395975,-122.8323701,108 B,47.0456194,-122.8345641,0.4292,I5
117,1144,45.7222848,-122.6675949,36,45.7218825,-122.6547463,0.6211,I5
118,500,47.0465359,-122.8933879,105 A,47.0359221,-122.8832424,0.8762,I5
119,16,46.7012352,-122.957653,81,46.6994002,-122.9713656,0.6628,I5
120,89,46.9688921,-122.9177646,101,46.9761338,-122.9303556,0.7772,I5
121,1801,47.048636,-122.8293532,108,47.046106,-122.8322178,0.221,I5
122,2069,46.9837554,-122.9050603,101,46.9849316,-122.9236243,0.8798,I5
123,2068,46.9835611,-122.9050737,101,46.9849316,-122.9236243,0.8805,I5
124,1263,45.6422728,-122.6467142,1 D,45.6421459,-122.6620037,0.7394,I5
125,785,46.1396699,-122.9134192,39,46.140454,-122.8976073,0.7598,I5
126,1492,46.9825148,-122.9049933,101,46.9849316,-122.9236243,0.8949,I5
127,304,47.0474616,-122.8986562,105 A,47.0359221,-122.8832424,1.0794,I5
128,480,46.9822958,-122.9045741,101,46.9849316,-122.9236243,0.9173,I5
129,836,47.0240617,-122.9224283,103,47.0218225,-122.90597,0.7914,I5
130,1644,46.1458278,-122.9164274,39,46.1488851,-122.8998609,0.8216,I5
131,1645,46.145921,-122.916808,39,46.1488851,-122.8998609,0.8376,I5
132,679,46.7109223,-122.9569005,82,46.7176134,-122.9761198,1.0223,I5
133,370,46.1499697,-122.9185976,40,46.1535561,-122.901294,0.8655,I5
134,1500,47.0278559,-122.9231683,103,47.0218225,-122.90597,0.912,I5
135,623,46.7114907,-122.9560933,82,46.7176134,-122.9761198,1.0399,I5
136,1566,45.6404056,-122.6812631,1 D,45.6421459,-122.6620037,0.9391,I5
137,2186,46.8091713,-123.0248074,88,46.8088391,-123.0035345,1.0074,I5
138,1565,45.6378736,-122.6421756,1 C,45.635887,-122.6625541,0.9951,I5
139,630,47.0276201,-122.9248111,103,47.0218225,-122.90597,0.9747,I5
140,691,47.0489484,-122.8237825,109,47.046987,-122.8221884,0.1551,I5
141,714,47.0385627,-122.8235545,109,47.046987,-122.8221884,0.5863,I5
142,729,47.0482401,-122.822874,109,47.046987,-122.8221884,0.0925,I5
143,611,47.0357296,-122.8237049,109,47.046987,-122.8221884,0.782,I5
144,499,47.0298976,-122.9261437,103,47.0218225,-122.90597,1.1031,I5
145,735,47.0356747,-122.8229706,109,47.046987,-122.8221884,0.7833,I5
146,1785,46.1466944,-122.922685,39,46.1488851,-122.8998609,1.1042,I5
147,1784,46.1464934,-122.9228142,39,46.1488851,-122.8998609,1.1123,I5
148,1611,45.6280228,-122.641032,1 C,45.635887,-122.6625541,1.1746,I5
149,791,46.7454558,-122.9532255,82,46.7335902,-122.9755046,1.3375,I5
150,1491,45.6259246,-122.6408742,1 D,45.6297702,-122.6656094,1.2257,I5
151,1974,46.1344845,-122.9225983,39,46.140454,-122.8976073,1.267,I5
152,2019,46.1459728,-122.9242063,39,46.1488851,-122.8998609,1.1839,I5
153,1316,45.6535208,-122.636306,2,45.6524697,-122.6627628,1.2813,I5
154,1093,45.6566368,-122.6362376,2,45.6524697,-122.6627628,1.3145,I5
155,829,47.0346149,-122.8184193,109,47.046987,-122.8221884,0.874,I5
156,948,45.6675034,-122.6376725,4,45.6715671,-122.6645971,1.3314,I5
157,1470,46.9755779,-122.8955723,101,46.9849316,-122.9236243,1.4735,I5
158,1092,45.6499176,-122.6919464,3,45.6542778,-122.6632859,1.4182,I5
159,1958,45.6372958,-122.6334062,1 C,45.635887,-122.6625541,1.4131,I5
160,1475,45.6708699,-122.6359831,4,45.6715671,-122.6645971,1.3839,I5
161,337,46.9731948,-122.8942761,101,46.9849316,-122.9236243,1.6054,I5
162,1997,46.3063808,-122.8795108,49,46.2897193,-122.9058963,1.7083,I5
163,1762,45.6176605,-122.6374181,1 C,45.627694,-122.6671873,1.5986,I5
164,567,47.0458412,-122.9261907,104,47.024147,-122.902144,1.8807,I5
165,153,45.7074264,-122.6898814,5,45.6983198,-122.6586364,1.6355,I5
166,425,47.0391182,-122.9329371,103,47.0218225,-122.90597,1.7458,I5
167,712,46.9538159,-122.9708372,99,46.9474952,-122.9389895,1.566,I5
168,1913,46.1465426,-122.9329142,40,46.1535561,-122.901294,1.591,I5
169,1952,45.674876,-122.6319453,4,45.6715671,-122.6645971,1.5947,I5
170,1687,46.1461198,-122.9330492,39,46.1488851,-122.8998609,1.6019,I5
171,1912,46.1419016,-122.932176,39,46.1488851,-122.8998609,1.6222,I5
172,1934,46.1249129,-122.9312942,39,46.140454,-122.8976073,1.9399,I5
173,1274,45.8626322,-122.670279,16,45.8557292,-122.7047193,1.7264,I5
174,610,47.0034253,-122.8653161,103,47.0085282,-122.90708,2.0013,I5
175,626,46.6488043,-123.0113235,77,46.6563306,-122.9768718,1.7166,I5
176,442,47.0463475,-122.9308267,104,47.024147,-122.902144,2.0461,I5
177,1709,45.8629484,-122.6688938,16,45.8557292,-122.7047193,1.7966,I5
178,547,47.0345586,-122.938675,103,47.0218225,-122.90597,1.7759,I5
179,1032,45.686398,-122.6246318,32,45.6869605,-122.6009251,1.1462,I5
180,1040,46.1591681,-122.9389392,40,46.1606476,-122.9031227,1.719,I5
181,1708,45.6389672,-122.6256546,1 D,45.6421459,-122.6620037,1.7716,I5
182,838,47.0808395,-122.8449112,108,47.046106,-122.8322178,2.4759,I5
183,1218,45.6785068,-122.6260406,32,45.6869605,-122.6009251,1.3472,I5
184,1005,45.679076,-122.6250974,32,45.6869605,-122.6009251,1.2892,I5
185,145,46.1373039,-122.9367196,39,46.140454,-122.8976073,1.8872,I5
186,146,46.1372166,-122.9367947,39,46.140454,-122.8976073,1.8915,I5
187,551,47.0297257,-122.9437845,103,47.0218225,-122.90597,1.8649,I5
188,1232,47.001449,-122.8581092,103,47.0085282,-122.90708,2.3613,I5
189,1857,46.1370647,-122.9378447,39,46.140454,-122.8976073,1.9427,I5
190,1915,46.1321205,-122.9388586,39,46.140454,-122.8976073,2.0595,I5
191,380,46.9662345,-122.8848413,101,46.9849316,-122.9236243,2.2412,I5
192,306,46.4392175,-122.8457712,60,46.443975,-122.8880043,2.0398,I5
193,1641,46.1266944,-122.9409628,39,46.140454,-122.8976073,2.2858,I5
194,73,47.0374533,-122.800855,109,47.0508886,-122.8159859,1.1715,I5
195,1798,47.0467988,-122.9419405,103,47.0218225,-122.90597,2.4208,I5
196,692,47.0037404,-122.9661026,101,46.9849316,-122.9236243,2.3894,I5
197,677,46.4901442,-122.9262804,63,46.4803461,-122.8815992,2.2333,I5
198,2189,46.8064932,-123.0550677,88,46.7983597,-123.0095032,2.2296,I5
199,2190,46.8064937,-123.0551014,88,46.7983597,-123.0095032,2.2311,I5
200,2187,46.8053252,-123.055394,88,46.7983597,-123.0095032,2.2257,I5
201,2191,46.8064941,-123.0551511,88,46.7983597,-123.0095032,2.2334,I5
202,2017,46.1155681,-122.9424637,39,46.140454,-122.8976073,2.7545,I5
203,2192,46.8064942,-123.0552015,88,46.7983597,-123.0095032,2.2357,I5
