,gas_key,gas_lat,gas_long,exit_name,exit_lat,exit_long,distance_to_nearest_exit,interstate
132,1076,47.6058679,-122.317069,nan,47.6018307,-122.3243917,0.4412,I90
133,1443,47.6567852,-117.2069682,291 B,47.6712856,-117.2074152,1.0032,I90
134,933,47.4920312,-121.780108,31,47.4847084,-121.7925846,0.7724,I90
135,1221,47.5956502,-122.3268603,2 A,47.5922816,-122.3261897,0.2351,I90
136,1441,47.6755825,-117.3231078,286,47.6668289,-117.3059995,1.0008,I90
137,1077,47.5950071,-122.1968305,12,47.5984959,-122.1799149,0.8251,I90
138,454,47.1167745,-119.2640269,179,47.0993007,-119.2478537,1.4285,I90
139,1357,47.6529855,-117.1963415,291,47.6662231,-117.1812454,1.1546,I90
140,1164,46.9940909,-120.5517604,109,46.973395,-120.5396861,1.5408,I90
141,1729,46.9910354,-120.547926,109,46.973395,-120.5396861,1.2807,I90
142,1247,47.6083476,-122.3165185,nan,47.6034185,-122.3263149,0.5701,I90
143,1065,47.5956053,-122.1500803,11 B,47.5792608,-122.1500318,1.1306,I90
144,1392,47.6573024,-117.280706,287,47.6723424,-117.2913517,1.1525,I90
145,1287,47.5959408,-122.1495372,11 B,47.5792608,-122.1500318,1.154,I90
146,1110,47.5561716,-122.1209394,13,47.5689365,-122.106842,1.1012,I90
147,1493,47.0002625,-120.556951,106,47.002554,-120.5864223,1.3993,I90
148,1494,47.0003339,-120.5569118,106,47.002554,-120.5864223,1.4005,I90
149,950,47.5265451,-121.8232962,27,47.511871,-121.853054,1.7212,I90
150,1029,47.6076294,-122.3030576,2 C,47.5950701,-122.3150072,1.0321,I90
151,1446,47.6698506,-117.396295,282 A,47.6539714,-117.3873932,1.1741,I90
152,1341,47.6681228,-117.4430779,280,47.6497948,-117.4432632,1.2678,I90
153,433,47.2075242,-120.9813303,84,47.1936165,-120.9658761,1.2054,I90
154,2120,47.5278066,-121.8754073,25,47.5099852,-121.8758426,1.2329,I90
155,8,47.6060396,-122.3241049,165,47.6037532,-122.3268247,0.2027,I90
156,1648,47.6567414,-117.2608937,289,47.6745425,-117.2573388,1.2424,I90
157,1391,47.672039,-117.3642624,283 B,47.6539055,-117.3666861,1.2594,I90
158,598,47.6720604,-117.3817409,282 B,47.6539797,-117.384631,1.2579,I90
159,2103,47.655485,-117.2394922,289,47.6742513,-117.2333119,1.3296,I90
160,1275,47.5286548,-121.8760944,25,47.5099852,-121.8758426,1.2914,I90
161,1011,47.5837488,-122.3287501,164 A,47.5848605,-122.3199879,0.416,I90
162,1863,47.5695809,-122.2896628,nan,47.568698,-122.3200139,1.4178,I90
163,270,47.6899267,-117.1962615,291 A,47.6714007,-117.2070129,1.3758,I90
164,1993,47.6731361,-117.4106137,281,47.6526577,-117.4158314,1.4372,I90
165,1439,47.6947013,-117.2192188,291 A,47.6742019,-117.2259737,1.4524,I90
166,548,46.999436,-120.5492075,106,47.002554,-120.5864223,1.7687,I90
167,446,47.5800062,-122.3295799,163 B,47.5793559,-122.3193023,0.4817,I90
168,81,46.9993061,-120.5485852,106,47.002554,-120.5864223,1.799,I90
169,1415,47.6517996,-117.2402551,289,47.6742513,-117.2333119,1.5863,I90
170,977,47.6150706,-122.3121391,167,47.618964,-122.328272,0.799,I90
171,1467,47.6742793,-117.4372021,280 A,47.6527298,-117.4239379,1.6136,I90
172,1390,47.675472,-117.3963356,282 A,47.6539714,-117.3873932,1.5444,I90
173,1908,47.6155483,-122.3098239,167,47.618964,-122.328272,0.892,I90
174,1248,47.6143358,-122.3205159,166,47.613159,-122.3300795,0.4533,I90
175,1350,47.6759314,-117.3968852,282 A,47.6539714,-117.3873932,1.582,I90
176,1409,47.6751913,-117.4368109,280 A,47.6527298,-117.4239379,1.6654,I90
177,1436,47.6765118,-117.3967822,282 A,47.6539714,-117.3873932,1.6193,I90
178,1393,47.6278458,-117.4022206,282,47.6520627,-117.4029572,1.6754,I90
179,75,47.5799157,-122.075005,13,47.5597172,-122.0888533,1.5394,I90
180,1355,47.695482,-117.2027988,291 A,47.6714007,-117.2070129,1.6772,I90
181,1759,47.5748482,-122.3293981,nan,47.5746066,-122.3201871,0.4302,I90
182,1349,47.6787152,-117.3885193,282 A,47.6539714,-117.3873932,1.7123,I90
183,1185,47.5745865,-122.3296264,nan,47.5746066,-122.3201871,0.4405,I90
184,1383,47.6779286,-117.4264223,280 A,47.6527298,-117.4239379,1.7469,I90
185,541,47.6280537,-117.3709031,283 B,47.6539055,-117.3666861,1.7989,I90
186,2127,47.5638956,-122.2864094,162,47.5487775,-122.3120687,1.59,I90
187,1990,47.6796062,-117.4359845,280 A,47.6527298,-117.4239379,1.9419,I90
188,1781,47.6805482,-117.4077126,281,47.6522657,-117.4042165,1.9631,I90
189,1847,47.1306652,-119.269576,179,47.0993007,-119.2478537,2.3984,I90
190,1777,47.5513296,-122.1789412,9,47.5532945,-122.1926629,0.6548,I90
191,620,47.5647918,-122.0042059,18,47.534314,-122.0172215,2.194,I90
192,83,47.0022182,-120.5332538,109,46.973395,-120.5396861,2.0167,I90
193,1985,47.5598396,-122.3040572,161,47.5516486,-122.3170888,0.8313,I90
194,1462,47.609556,-122.1433792,12,47.5984959,-122.1799149,1.8678,I90
195,1075,47.6099398,-122.2063221,nan,47.6116239,-122.188512,0.8387,I90
196,331,47.6239573,-122.312844,166,47.623249,-122.3287142,0.7415,I90
197,1658,47.6101791,-122.1424209,12,47.5984959,-122.1799149,1.9264,I90
198,1327,47.6201968,-117.4017234,282,47.6520627,-117.4029572,2.2049,I90
199,1036,47.682429,-117.4435717,280 A,47.6527298,-117.4239379,2.2487,I90
200,1354,47.6858837,-117.365435,283 A,47.6540505,-117.3696848,2.2108,I90
201,1060,47.6849223,-117.4107786,281,47.6526577,-117.4158314,2.2441,I90
202,226,47.620869,-122.2276006,nan,47.6198563,-122.1889012,1.8057,I90
203,1423,47.6422193,-117.2618257,289,47.6745425,-117.2573388,2.2456,I90
204,1347,47.6180914,-117.4321903,279,47.645351,-117.4540747,2.1438,I90
205,23,47.6251789,-122.3203029,166,47.623249,-122.3287142,0.4142,I90
206,1476,47.6860814,-117.4268444,280 A,47.6527298,-117.4239379,2.3109,I90
207,1418,47.7247256,-117.0683286,299,47.6939743,-117.054226,2.2261,I90
208,1259,47.5453089,-122.1911841,9,47.5532945,-122.1926629,0.5567,I90
209,1450,47.7249616,-117.0682377,299,47.6939743,-117.054226,2.2404,I90
210,2096,47.5624993,-122.3298991,162,47.5614353,-122.3220541,0.3735,I90
211,1399,47.688844,-117.378621,283 A,47.6538524,-117.3819088,2.4252,I90
212,1384,47.6882861,-117.3953771,282 A,47.6539714,-117.3873932,2.4025,I90
213,1123,47.6850336,-117.4480788,280,47.6497948,-117.4432632,2.4478,I90
214,760,47.1382275,-119.2788166,176,47.1006542,-119.3098556,2.9814,I90
215,2122,47.6265331,-122.292123,168 A,47.6324264,-122.3240054,1.5411,I90
216,2106,47.6266688,-122.2921769,168 A,47.6324264,-122.3240054,1.5362,I90
217,1227,47.617005,-122.1797395,13 A,47.6167683,-122.1889474,0.4296,I90
218,1111,47.6168822,-122.1814384,13 A,47.6167683,-122.1889474,0.3502,I90
219,1025,47.6170728,-122.1848892,13 A,47.6167683,-122.1889474,0.1904,I90
220,647,47.6145047,-117.3997436,282,47.6520627,-117.4029572,2.6022,I90
221,1082,47.6168126,-122.1425774,12,47.5984959,-122.1799149,2.1534,I90
222,1288,47.6173726,-122.153088,14,47.6208515,-122.1885663,1.6716,I90
223,1016,47.5516308,-122.2879141,161,47.5421855,-122.3038874,0.9915,I90
224,928,47.6167896,-122.1319186,12,47.5984959,-122.1799149,2.5712,I90
225,634,47.5822621,-122.0351769,15,47.5461753,-122.0544731,2.6536,I90
226,659,47.6141051,-117.3681611,283 B,47.6539055,-117.3666861,2.7539,I90
227,445,47.5834875,-122.0349972,15,47.5461753,-122.0544731,2.7363,I90
228,1839,47.6943544,-117.3655691,283 A,47.6540505,-117.3696848,2.7944,I90
229,1086,47.617191,-122.1223162,nan,47.578947,-122.1347114,2.7078,I90
230,1919,47.6187586,-122.3441374,167,47.618964,-122.328272,0.7399,I90
231,1721,47.6216392,-122.1680868,14,47.6208515,-122.1885663,0.9564,I90
232,1403,47.6121206,-117.3678023,283 B,47.6539055,-117.3666861,2.8907,I90
233,1633,47.5380294,-122.1655538,7,47.5352529,-122.1958335,1.427,I90
234,58,47.5462427,-122.2758751,161,47.5421855,-122.3038874,1.3377,I90
235,1537,47.5463506,-122.2853408,161,47.5421855,-122.3038874,0.9126,I90
